ShipmentID,OrderID,Carrier,TrackingNumber,ShipmentDateTime,EstimatedDeliveryDateTime,ActualDeliveryDateTime,ShipmentStatus,IsDelayed,ShippingMethod,ShippingCost
16657,17165,FedEx,81252 43148 06432,2026-02-19 15:16:37,2026-02-20 15:16:37,2026-02-20 15:16:37,Delivered,False,Next-Day,24.99
16658,17166,UPS,1Z2497278623273156,2026-03-12 02:41:54,2026-03-14 02:41:54,2026-03-13 02:41:54,Delivered,False,Two-Day,0.00
16659,17167,USPS,9400 6789 3693 4075,2026-04-07 19:15:01,2026-04-10 19:15:01,2026-04-09 19:15:01,Delivered,False,Standard,0.00
16660,17168,UPS,1Z3449580092736584,2026-04-23 09:26:03,2026-04-25 09:26:03,2026-04-25 09:26:03,Delivered,False,Two-Day,0.00
16661,17169,USPS,9400 9411 8270 6322,2026-05-01 14:23:29,2026-05-07 14:23:29,2026-05-06 14:23:29,Delivered,False,Standard,0.00
16662,17170,USPS,9400 3837 3520 1388,2026-05-02 22:33:33,2026-05-09 22:33:33,2026-05-08 22:33:33,Delivered,False,Standard,0.00
16663,17171,USPS,9400 8721 9026 5565,2026-05-05 18:56:31,2026-05-12 18:56:31,2026-05-12 18:56:31,Delivered,False,Standard,0.00
16664,17172,UPS,1Z7087583783738569,2026-07-26 22:16:30,2026-08-02 22:16:30,2026-08-02 22:16:30,Delivered,False,Standard,5.99
16665,17173,FedEx,68583 12498 35531,2026-08-22 01:00:59,2026-08-27 01:00:59,2026-08-26 01:00:59,Delivered,False,Standard,0.00
16666,17174,UPS,1Z6904594153921592,2026-03-08 15:16:57,2026-03-10 15:16:57,2026-03-10 15:16:57,Delivered,False,Two-Day,0.00
16667,17175,USPS,9400 4453 9233 6181,2026-04-15 19:36:52,2026-04-19 19:36:52,2026-04-18 19:36:52,Delivered,False,Standard,5.99
16668,17176,FedEx,65445 98946 54506,2026-04-28 05:14:59,2026-04-30 05:14:59,2026-04-30 05:14:59,Delivered,False,Two-Day,12.99
16669,17177,FedEx,24452 94908 76249,2026-06-06 11:28:02,2026-06-13 11:28:02,2026-06-13 11:28:02,Delivered,False,Standard,0.00
16670,17178,USPS,9400 7544 5908 5865,2026-06-30 14:29:21,2026-07-06 14:29:21,2026-07-05 14:29:21,Delivered,False,Standard,0.00
16671,17179,FedEx,18970 21130 78739,2026-07-01 04:41:35,2026-07-08 04:41:35,2026-07-08 04:41:35,Delivered,False,Standard,0.00
16672,17180,USPS,9400 7772 4632 5326,2026-08-18 13:27:58,2026-08-23 13:27:58,2026-08-22 13:27:58,Delivered,False,Standard,5.99
16673,17181,UPS,1Z8513640868824125,2026-06-15 20:10:28,2026-06-21 20:10:28,2026-06-21 20:10:28,Delivered,False,Standard,0.00
16674,17182,FedEx,31492 14504 66999,2026-07-20 18:55:59,2026-07-24 18:55:59,2026-07-23 18:55:59,Delivered,False,Standard,5.99
16675,17183,UPS,1Z2714015344768050,2026-08-01 19:51:08,2026-08-07 19:51:08,2026-08-07 19:51:08,Delivered,False,Standard,0.00
16676,17184,FedEx,25573 13998 36004,2026-09-02 10:01:03,2026-09-06 10:01:03,,In Transit,False,Standard,0.00
16677,17185,FedEx,94919 38307 52024,2025-08-06 08:56:20,2025-08-10 08:56:20,2025-08-10 08:56:20,Delivered,False,Standard,0.00
16678,17186,FedEx,47526 24832 86972,2025-11-26 16:54:57,2025-11-28 16:54:57,2025-11-27 16:54:57,Delivered,False,Two-Day,12.99
16679,17187,FedEx,53207 24106 50868,2026-06-27 12:18:03,2026-06-29 12:18:03,,Lost,False,Two-Day,0.00
16680,17188,FedEx,74444 18940 10517,2026-07-03 05:40:36,2026-07-10 05:40:36,2026-07-09 05:40:36,Delivered,False,Standard,0.00
16681,17189,USPS,9400 9013 7810 8498,2026-05-12 06:00:31,2026-05-16 06:00:31,2026-05-21 06:00:31,Delivered,True,Standard,0.00
16682,17190,UPS,1Z8439322075658704,2026-06-07 03:04:15,2026-06-08 03:04:15,2026-06-08 03:04:15,Delivered,False,Next-Day,0.00
16683,17191,UPS,1Z5841117418007547,2026-06-29 19:40:44,2026-07-06 19:40:44,2026-07-05 19:40:44,Delivered,False,Standard,0.00
16684,17192,FedEx,76546 60558 47869,2026-08-14 07:47:58,2026-08-18 07:47:58,2026-08-18 07:47:58,Delivered,False,Standard,0.00
16685,17193,UPS,1Z4103005539818569,2024-05-04 07:09:33,2024-05-06 07:09:33,2024-05-05 07:09:33,Delivered,False,Two-Day,0.00
16686,17194,UPS,1Z5840784403818039,2024-06-17 16:52:31,2024-06-22 16:52:31,2024-06-22 16:52:31,Delivered,False,Standard,5.99
16687,17195,USPS,9400 8630 1659 3943,2025-03-18 00:21:51,2025-03-25 00:21:51,2025-03-25 00:21:51,Delivered,False,Standard,5.99
16688,17196,USPS,9400 2061 6180 4155,2026-03-18 07:47:13,2026-03-24 07:47:13,2026-03-23 07:47:13,Delivered,False,Standard,0.00
16689,17197,USPS,9400 6053 8080 5814,2026-06-08 01:11:06,2026-06-11 01:11:06,2026-06-10 01:11:06,Delivered,False,Standard,0.00
16690,17198,USPS,9400 5009 7264 9338,2026-09-07 01:24:40,2026-09-11 01:24:40,,Processing,False,Standard,0.00
16691,17199,UPS,1Z2143632022903659,2023-01-23 16:29:10,2023-01-25 16:29:10,2023-01-24 16:29:10,Delivered,False,Two-Day,0.00
16692,17200,UPS,1Z4047834575923909,2023-01-23 22:02:40,2023-01-25 22:02:40,2023-01-24 22:02:40,Delivered,False,Two-Day,0.00
16693,17201,UPS,1Z6729955231656032,2023-02-01 01:41:33,2023-02-05 01:41:33,2023-02-05 01:41:33,Delivered,False,Standard,0.00
16694,17202,FedEx,70093 81972 72122,2023-02-26 07:00:23,2023-03-02 07:00:23,2023-03-01 07:00:23,Delivered,False,Standard,0.00
16695,17203,USPS,9400 4430 6142 7121,2023-03-08 22:12:06,2023-03-14 22:12:06,2023-03-13 22:12:06,Delivered,False,Standard,0.00
16696,17204,UPS,1Z3143556444267504,2023-03-10 02:37:46,2023-03-15 02:37:46,2023-03-15 02:37:46,Delivered,False,Standard,0.00
16697,17205,USPS,9400 2284 2280 3246,2023-04-24 08:36:41,2023-04-30 08:36:41,2023-04-30 08:36:41,Delivered,False,Standard,0.00
16698,17206,USPS,9400 6777 4059 4512,2023-05-20 20:32:18,2023-05-26 20:32:18,2023-05-28 20:32:18,Delivered,True,Standard,0.00
16699,17207,FedEx,51713 34526 89763,2023-07-20 20:03:36,2023-07-25 20:03:36,2023-07-25 20:03:36,Delivered,False,Standard,0.00
16700,17209,FedEx,64479 47364 25964,2023-11-10 06:59:14,2023-11-17 06:59:14,2023-11-17 06:59:14,Delivered,False,Standard,5.99
16701,17210,USPS,9400 3369 8651 5893,2023-11-16 05:56:02,2023-11-23 05:56:02,2023-11-22 05:56:02,Delivered,False,Standard,0.00
16702,17211,USPS,9400 1350 1296 1298,2023-11-23 08:05:58,2023-11-28 08:05:58,2023-11-28 08:05:58,Delivered,False,Standard,0.00
16703,17212,FedEx,16813 38438 20059,2023-12-02 12:53:13,2023-12-04 12:53:13,2023-12-03 12:53:13,Delivered,False,Two-Day,12.99
16704,17213,FedEx,80959 74869 56730,2023-12-04 06:46:27,2023-12-06 06:46:27,2023-12-05 06:46:27,Delivered,False,Two-Day,0.00
16705,17214,USPS,9400 3470 1066 6622,2023-12-23 12:14:12,2023-12-27 12:14:12,2023-12-26 12:14:12,Delivered,False,Standard,0.00
16706,17215,USPS,9400 3274 8519 8228,2023-12-30 01:17:11,2024-01-04 01:17:11,2024-01-04 01:17:11,Delivered,False,Standard,0.00
16707,17216,FedEx,68318 41170 97086,2024-01-24 09:50:59,2024-01-27 09:50:59,2024-01-26 09:50:59,Delivered,False,Standard,0.00
16708,17217,USPS,9400 4175 1014 2258,2024-04-12 07:31:53,2024-04-18 07:31:53,2024-04-18 07:31:53,Delivered,False,Standard,0.00
16709,17218,FedEx,71589 36588 85553,2024-04-14 02:22:21,2024-04-15 02:22:21,2024-04-18 02:22:21,Delivered,True,Next-Day,0.00
16710,17219,USPS,9400 2110 8749 8126,2024-04-23 13:50:46,2024-04-26 13:50:46,2024-04-26 13:50:46,Delivered,False,Standard,0.00
16711,17220,USPS,9400 9877 4227 5350,2024-05-03 23:14:00,2024-05-08 23:14:00,2024-05-08 23:14:00,Delivered,False,Standard,0.00
16712,17221,UPS,1Z6884039379892493,2024-05-20 21:38:06,2024-05-27 21:38:06,2024-05-26 21:38:06,Delivered,False,Standard,0.00
16713,17222,USPS,9400 4338 3640 9998,2024-05-30 23:55:24,2024-06-02 23:55:24,2024-06-02 23:55:24,Delivered,False,Standard,5.99
16714,17223,FedEx,52894 32024 11026,2024-06-22 03:37:57,2024-06-25 03:37:57,2024-06-30 03:37:57,Delivered,True,Standard,0.00
16715,17224,USPS,9400 4631 8105 2677,2024-08-01 09:29:37,2024-08-07 09:29:37,2024-08-06 09:29:37,Delivered,False,Standard,0.00
16716,17225,USPS,9400 7252 5479 9204,2024-09-03 01:17:51,2024-09-07 01:17:51,2024-09-07 01:17:51,Delivered,False,Standard,0.00
16717,17226,UPS,1Z9081915053871911,2024-09-11 10:21:16,2024-09-15 10:21:16,2024-09-19 10:21:16,Delivered,True,Standard,5.99
16718,17227,USPS,9400 7562 9792 8360,2025-01-04 01:29:58,2025-01-11 01:29:58,2025-01-10 01:29:58,Delivered,False,Standard,0.00
16719,17228,FedEx,42190 68214 86557,2025-01-04 17:44:33,2025-01-11 17:44:33,2025-01-10 17:44:33,Delivered,False,Standard,0.00
16720,17229,FedEx,43540 03806 92905,2025-01-08 00:19:22,2025-01-13 00:19:22,2025-01-13 00:19:22,Delivered,False,Standard,0.00
16721,17230,USPS,9400 8981 5227 7675,2025-01-12 02:41:10,2025-01-17 02:41:10,2025-01-16 02:41:10,Delivered,False,Standard,5.99
16722,17231,USPS,9400 2225 6771 1613,2025-01-21 03:30:37,2025-01-26 03:30:37,,Lost,False,Standard,5.99
16723,17232,USPS,9400 3875 3687 5279,2025-01-29 18:50:38,2025-02-01 18:50:38,2025-02-01 18:50:38,Delivered,False,Standard,0.00
16724,17233,USPS,9400 2056 1015 1708,2025-03-07 02:53:39,2025-03-13 02:53:39,2025-03-17 02:53:39,Delivered,True,Standard,0.00
16725,17234,USPS,9400 9432 6113 5899,2025-03-29 05:34:55,2025-04-02 05:34:55,2025-04-02 05:34:55,Delivered,False,Standard,5.99
16726,17235,UPS,1Z4835616763970463,2025-04-10 09:19:29,2025-04-12 09:19:29,2025-04-12 09:19:29,Delivered,False,Two-Day,0.00
16727,17236,UPS,1Z8555005923367311,2025-05-18 00:07:21,2025-05-19 00:07:21,2025-05-19 00:07:21,Delivered,False,Next-Day,24.99
16728,17237,UPS,1Z3432441901711303,2025-06-25 23:10:11,2025-06-27 23:10:11,2025-06-26 23:10:11,Delivered,False,Two-Day,12.99
16729,17238,UPS,1Z9849175823991819,2025-07-06 05:29:53,2025-07-08 05:29:53,2025-07-08 05:29:53,Delivered,False,Two-Day,12.99
16730,17239,USPS,9400 6654 7685 4461,2025-07-11 07:20:10,2025-07-18 07:20:10,2025-07-18 07:20:10,Delivered,False,Standard,0.00
16731,17240,USPS,9400 1126 1738 2546,2025-07-18 04:00:28,2025-07-22 04:00:28,2025-07-27 04:00:28,Delivered,True,Standard,0.00
16732,17241,UPS,1Z1613793240258474,2025-07-22 23:10:08,2025-07-27 23:10:08,2025-07-27 23:10:08,Delivered,False,Standard,0.00
16733,17242,UPS,1Z5837037667722930,2025-08-01 04:27:32,2025-08-05 04:27:32,2025-08-05 04:27:32,Delivered,False,Standard,5.99
16734,17243,UPS,1Z9490041494068485,2025-08-06 04:15:04,2025-08-10 04:15:04,2025-08-09 04:15:04,Delivered,False,Standard,0.00
16735,17244,UPS,1Z5692971373780769,2025-10-12 07:15:04,2025-10-14 07:15:04,2025-10-13 07:15:04,Delivered,False,Two-Day,0.00
16736,17245,FedEx,51196 48299 32345,2026-01-12 08:23:09,2026-01-18 08:23:09,2026-01-18 08:23:09,Delivered,False,Standard,0.00
16737,17246,USPS,9400 5210 3785 5745,2026-02-07 15:04:16,2026-02-14 15:04:16,2026-02-13 15:04:16,Delivered,False,Standard,0.00
16738,17247,USPS,9400 2991 9798 3145,2026-03-09 02:22:01,2026-03-15 02:22:01,2026-03-14 02:22:01,Delivered,False,Standard,0.00
16739,17248,UPS,1Z6686480795252681,2026-03-09 10:53:56,2026-03-16 10:53:56,2026-03-15 10:53:56,Delivered,False,Standard,0.00
16740,17249,FedEx,73347 30073 87769,2026-03-12 09:09:08,2026-03-14 09:09:08,2026-03-13 09:09:08,Delivered,False,Two-Day,0.00
16741,17250,UPS,1Z8896115737673975,2026-04-19 17:39:26,2026-04-24 17:39:26,2026-04-23 17:39:26,Delivered,False,Standard,0.00
16742,17251,UPS,1Z9023510099966517,2026-05-02 21:11:51,2026-05-04 21:11:51,2026-05-03 21:11:51,Delivered,False,Two-Day,12.99
16743,17252,USPS,9400 4242 6943 9678,2026-05-05 08:48:13,2026-05-11 08:48:13,2026-05-10 08:48:13,Delivered,False,Standard,0.00
16744,17253,UPS,1Z5521996895459702,2026-05-23 05:30:24,2026-05-26 05:30:24,2026-05-26 05:30:24,Delivered,False,Standard,0.00
16745,17254,UPS,1Z9871442165249195,2026-06-01 17:25:21,2026-06-03 17:25:21,2026-06-03 17:25:21,Delivered,False,Two-Day,0.00
16746,17255,UPS,1Z8874409800092936,2026-06-03 04:34:39,2026-06-04 04:34:39,2026-06-04 04:34:39,Delivered,False,Next-Day,0.00
16747,17256,USPS,9400 7340 6467 6272,2026-06-04 16:46:22,2026-06-10 16:46:22,2026-06-09 16:46:22,Delivered,False,Standard,5.99
16748,17257,UPS,1Z6692121831713728,2026-06-27 11:10:51,2026-06-29 11:10:51,2026-06-28 11:10:51,Delivered,False,Two-Day,0.00
16749,17258,USPS,9400 9795 3449 8042,2026-07-10 16:52:09,2026-07-14 16:52:09,2026-07-13 16:52:09,Delivered,False,Standard,0.00
16750,17259,USPS,9400 4138 9708 7214,2026-07-21 20:07:28,2026-07-27 20:07:28,2026-07-27 20:07:28,Delivered,False,Standard,5.99
16751,17260,USPS,9400 2796 4551 5143,2026-08-15 04:22:55,2026-08-20 04:22:55,2026-08-20 04:22:55,Delivered,False,Standard,0.00
16752,17261,UPS,1Z8637224970972034,2026-08-25 08:39:08,2026-09-01 08:39:08,2026-09-01 08:39:08,Delivered,False,Standard,5.99
16753,17262,UPS,1Z3307764814347799,2026-08-30 02:17:23,2026-09-03 02:17:23,2026-09-02 02:17:23,Delivered,False,Standard,5.99
16754,17263,USPS,9400 4057 3676 5972,2025-09-15 18:24:13,2025-09-18 18:24:13,2025-09-17 18:24:13,Delivered,False,Standard,0.00
16755,17264,FedEx,71832 30996 60134,2025-10-25 18:23:53,2025-10-26 18:23:53,2025-10-26 18:23:53,Delivered,False,Next-Day,0.00
16756,17265,UPS,1Z4618981709455971,2026-03-16 12:37:54,2026-03-22 12:37:54,2026-03-22 12:37:54,Delivered,False,Standard,0.00
16757,17266,FedEx,86809 47018 60607,2026-03-21 10:08:30,2026-03-25 10:08:30,2026-03-24 10:08:30,Delivered,False,Standard,5.99
16758,17267,UPS,1Z9709162862863846,2026-05-25 05:07:58,2026-05-27 05:07:58,2026-05-27 05:07:58,Delivered,False,Two-Day,12.99
16759,17268,FedEx,26891 70960 56365,2026-05-29 21:10:36,2026-05-31 21:10:36,2026-05-30 21:10:36,Delivered,False,Two-Day,0.00
16760,17269,UPS,1Z3903358012890663,2026-07-19 02:36:40,2026-07-25 02:36:40,2026-07-25 02:36:40,Delivered,False,Standard,0.00
16761,17270,USPS,9400 4020 4337 7182,2024-09-08 09:10:53,2024-09-11 09:10:53,2024-09-10 09:10:53,Delivered,False,Standard,0.00
16762,17271,USPS,9400 8544 7762 8284,2024-10-29 19:07:01,2024-11-02 19:07:01,2024-11-02 19:07:01,Delivered,False,Standard,5.99
16763,17272,FedEx,24108 20734 70184,2025-03-01 17:26:04,2025-03-06 17:26:04,2025-03-06 17:26:04,Delivered,False,Standard,0.00
16764,17273,UPS,1Z4647542283068459,2025-12-21 00:25:31,2025-12-28 00:25:31,2025-12-28 00:25:31,Delivered,False,Standard,5.99
16765,17274,USPS,9400 1981 8750 3810,2026-05-06 22:53:34,2026-05-09 22:53:34,2026-05-09 22:53:34,Delivered,False,Standard,5.99
16766,17275,UPS,1Z6734615422186424,2026-07-08 14:58:21,2026-07-11 14:58:21,2026-07-10 14:58:21,Delivered,False,Standard,0.00
16767,17276,UPS,1Z3856471272830684,2026-09-03 14:50:41,2026-09-08 14:50:41,,In Transit,False,Standard,0.00
16768,17277,UPS,1Z9268383642355222,2023-05-15 05:07:55,2023-05-17 05:07:55,2023-05-21 05:07:55,Delivered,True,Two-Day,0.00
16769,17278,FedEx,40784 49895 55601,2023-06-05 01:09:55,2023-06-11 01:09:55,2023-06-10 01:09:55,Delivered,False,Standard,0.00
16770,17279,USPS,9400 6124 9841 7546,2023-06-14 12:24:29,2023-06-19 12:24:29,2023-06-19 12:24:29,Delivered,False,Standard,0.00
16771,17280,USPS,9400 3645 6618 4489,2023-06-15 21:16:47,2023-06-21 21:16:47,2023-06-21 21:16:47,Delivered,False,Standard,0.00
16772,17281,UPS,1Z9585363752979843,2023-06-30 10:42:04,2023-07-06 10:42:04,2023-07-06 10:42:04,Delivered,False,Standard,5.99
16773,17284,UPS,1Z5361904746697766,2023-07-27 22:37:33,2023-07-29 22:37:33,2023-07-29 22:37:33,Delivered,False,Two-Day,0.00
16774,17285,USPS,9400 9396 5351 2628,2023-11-24 22:02:46,2023-11-29 22:02:46,2023-11-28 22:02:46,Delivered,False,Standard,0.00
16775,17286,UPS,1Z1334503232635938,2024-02-17 20:32:33,2024-02-22 20:32:33,2024-02-21 20:32:33,Delivered,False,Standard,0.00
16776,17287,FedEx,70555 19767 18681,2024-04-01 20:24:21,2024-04-06 20:24:21,2024-04-05 20:24:21,Delivered,False,Standard,5.99
16777,17288,USPS,9400 3932 9525 8787,2024-05-09 02:44:54,2024-05-12 02:44:54,2024-05-11 02:44:54,Delivered,False,Standard,5.99
16778,17289,USPS,9400 6866 1501 3385,2024-05-28 05:06:00,2024-05-31 05:06:00,2024-05-30 05:06:00,Delivered,False,Standard,0.00
16779,17290,UPS,1Z8321767056620917,2024-06-12 09:24:33,2024-06-16 09:24:33,2024-06-16 09:24:33,Delivered,False,Standard,0.00
16780,17291,UPS,1Z9693784119545513,2024-06-15 20:25:14,2024-06-17 20:25:14,2024-06-17 20:25:14,Delivered,False,Two-Day,0.00
16781,17292,FedEx,35013 19187 52509,2024-07-10 07:22:23,2024-07-11 07:22:23,2024-07-10 07:22:23,Delivered,False,Next-Day,24.99
16782,17293,FedEx,10381 92512 31943,2024-08-10 07:43:48,2024-08-16 07:43:48,2024-08-16 07:43:48,Delivered,False,Standard,0.00
16783,17294,FedEx,76694 03932 81493,2024-08-19 20:27:17,2024-08-24 20:27:17,2024-08-23 20:27:17,Delivered,False,Standard,5.99
16784,17295,UPS,1Z8876915384141341,2024-09-09 06:33:59,2024-09-15 06:33:59,2024-09-15 06:33:59,Delivered,False,Standard,0.00
16785,17296,UPS,1Z1451486047441613,2024-09-13 23:29:18,2024-09-19 23:29:18,2024-09-18 23:29:18,Delivered,False,Standard,0.00
16786,17297,FedEx,65441 51537 42533,2024-09-16 11:58:58,2024-09-19 11:58:58,2024-09-19 11:58:58,Delivered,False,Standard,0.00
16787,17298,USPS,9400 2423 2142 6651,2024-10-13 00:25:16,2024-10-16 00:25:16,2024-10-15 00:25:16,Delivered,False,Standard,0.00
16788,17299,FedEx,12561 70743 67280,2024-10-24 19:15:59,2024-10-30 19:15:59,2024-10-29 19:15:59,Delivered,False,Standard,0.00
16789,17300,FedEx,18577 07366 32675,2024-11-11 20:40:13,2024-11-14 20:40:13,2024-11-14 20:40:13,Delivered,False,Standard,0.00
16790,17301,UPS,1Z3554611861677033,2024-11-25 00:48:59,2024-11-27 00:48:59,2024-11-27 00:48:59,Delivered,False,Two-Day,0.00
16791,17302,FedEx,88817 68552 69304,2024-12-01 10:10:15,2024-12-03 10:10:15,2024-12-02 10:10:15,Delivered,False,Two-Day,12.99
16792,17303,FedEx,89681 02474 29394,2024-12-17 01:36:39,2024-12-19 01:36:39,2024-12-19 01:36:39,Delivered,False,Two-Day,0.00
16793,17304,UPS,1Z7053662315220366,2025-03-23 09:16:43,2025-03-24 09:16:43,2025-03-23 09:16:43,Delivered,False,Next-Day,0.00
16794,17305,USPS,9400 9341 8806 7699,2025-05-26 20:17:26,2025-05-29 20:17:26,2025-05-28 20:17:26,Delivered,False,Standard,0.00
16795,17306,UPS,1Z9022461859368624,2025-06-01 19:04:28,2025-06-05 19:04:28,2025-06-05 19:04:28,Delivered,False,Standard,0.00
16796,17307,USPS,9400 6112 9178 9951,2025-06-06 00:33:27,2025-06-10 00:33:27,2025-06-09 00:33:27,Delivered,False,Standard,0.00
16797,17308,FedEx,86746 38747 55967,2025-09-24 17:55:11,2025-10-01 17:55:11,2025-10-01 17:55:11,Delivered,False,Standard,0.00
16798,17309,UPS,1Z6557171709983087,2025-11-05 08:17:30,2025-11-11 08:17:30,2025-11-11 08:17:30,Delivered,False,Standard,0.00
16799,17310,UPS,1Z6335576462089256,2025-11-26 12:37:26,2025-12-02 12:37:26,2025-12-02 12:37:26,Delivered,False,Standard,5.99
16800,17311,FedEx,22111 42667 64337,2025-12-22 16:49:53,2025-12-23 16:49:53,2025-12-22 16:49:53,Delivered,False,Next-Day,0.00
16801,17312,USPS,9400 9206 2867 5479,2025-12-25 01:25:04,2025-12-28 01:25:04,2025-12-27 01:25:04,Delivered,False,Standard,0.00
16802,17313,USPS,9400 9254 1866 9286,2025-12-31 03:06:37,2026-01-03 03:06:37,2026-01-02 03:06:37,Delivered,False,Standard,0.00
16803,17314,USPS,9400 4568 8013 9982,2026-02-19 13:06:56,2026-02-25 13:06:56,2026-02-25 13:06:56,Delivered,False,Standard,0.00
16804,17315,USPS,9400 2109 2109 8136,2026-02-21 12:25:22,2026-02-24 12:25:22,2026-02-23 12:25:22,Delivered,False,Standard,0.00
16805,17316,FedEx,47387 56828 82393,2026-02-22 07:18:59,2026-02-27 07:18:59,2026-02-27 07:18:59,Delivered,False,Standard,0.00
16806,17317,FedEx,80239 39471 21258,2026-04-22 21:06:18,2026-04-23 21:06:18,2026-04-23 21:06:18,Delivered,False,Next-Day,0.00
16807,17318,FedEx,26963 84595 96811,2026-04-25 03:03:48,2026-05-02 03:03:48,2026-05-01 03:03:48,Delivered,False,Standard,0.00
16808,17319,UPS,1Z2762257802622872,2026-06-07 14:26:59,2026-06-10 14:26:59,2026-06-10 14:26:59,Delivered,False,Standard,0.00
16809,17320,FedEx,92656 48369 74542,2026-07-11 02:04:19,2026-07-14 02:04:19,2026-07-13 02:04:19,Delivered,False,Standard,0.00
16810,17321,FedEx,57480 42276 88266,2026-07-14 06:28:33,2026-07-16 06:28:33,2026-07-15 06:28:33,Delivered,False,Two-Day,0.00
16811,17322,FedEx,64513 73600 80200,2026-07-22 02:03:10,2026-07-23 02:03:10,2026-07-22 02:03:10,Delivered,False,Next-Day,0.00
16812,17323,FedEx,17906 13857 70122,2026-08-31 19:14:05,2026-09-03 19:14:05,2026-09-02 19:14:05,Delivered,False,Standard,0.00
16813,17324,UPS,1Z5945099836811001,2023-09-19 09:50:52,2023-09-20 09:50:52,2023-09-22 09:50:52,Delivered,True,Next-Day,0.00
16814,17325,UPS,1Z4292326841525558,2024-07-11 20:49:26,2024-07-16 20:49:26,2024-07-15 20:49:26,Delivered,False,Standard,0.00
16815,17326,USPS,9400 5695 5110 2456,2024-07-28 08:33:43,2024-07-31 08:33:43,2024-07-30 08:33:43,Delivered,False,Standard,0.00
16816,17327,UPS,1Z9524385268598157,2025-01-10 03:51:24,2025-01-17 03:51:24,2025-01-16 03:51:24,Delivered,False,Standard,5.99
16817,17328,UPS,1Z7938508961273068,2025-04-11 03:41:11,2025-04-13 03:41:11,2025-04-12 03:41:11,Delivered,False,Two-Day,0.00
16818,17329,USPS,9400 2395 2366 8569,2026-02-04 06:50:44,2026-02-10 06:50:44,2026-02-10 06:50:44,Delivered,False,Standard,5.99
16819,17330,USPS,9400 6157 1563 7512,2026-06-13 15:30:50,2026-06-20 15:30:50,2026-06-20 15:30:50,Delivered,False,Standard,0.00
16820,17331,USPS,9400 4797 6717 7869,2026-07-16 17:55:42,2026-07-21 17:55:42,2026-07-20 17:55:42,Delivered,False,Standard,5.99
16821,17332,USPS,9400 8076 3392 6538,2026-05-17 18:20:12,2026-05-24 18:20:12,2026-05-24 18:20:12,Delivered,False,Standard,5.99
16822,17333,USPS,9400 7952 7002 4871,2026-06-20 01:43:34,2026-06-26 01:43:34,2026-06-25 01:43:34,Delivered,False,Standard,5.99
16823,17334,USPS,9400 8676 1902 8715,2026-07-15 18:52:11,2026-07-21 18:52:11,2026-07-21 18:52:11,Delivered,False,Standard,0.00
16824,17335,UPS,1Z8756927601604810,2026-07-27 15:22:08,2026-08-03 15:22:08,2026-08-03 15:22:08,Delivered,False,Standard,0.00
16825,17336,FedEx,81721 48209 40773,2023-02-18 01:23:39,2023-02-19 01:23:39,2023-02-18 01:23:39,Delivered,False,Next-Day,24.99
16826,17337,USPS,9400 3787 9265 9072,2023-05-11 22:59:51,2023-05-15 22:59:51,2023-05-15 22:59:51,Delivered,False,Standard,0.00
16827,17338,USPS,9400 7713 4837 1133,2023-05-28 02:21:06,2023-06-01 02:21:06,2023-05-31 02:21:06,Delivered,False,Standard,0.00
16828,17339,FedEx,44362 59046 39554,2023-06-14 01:54:06,2023-06-19 01:54:06,2023-06-19 01:54:06,Delivered,False,Standard,0.00
16829,17340,UPS,1Z4842846585093817,2023-08-22 08:40:31,2023-08-26 08:40:31,2023-08-26 08:40:31,Delivered,False,Standard,0.00
16830,17341,USPS,9400 2905 5107 4756,2023-09-05 05:50:24,2023-09-09 05:50:24,2023-09-09 05:50:24,Delivered,False,Standard,0.00
16831,17342,FedEx,59278 14379 28974,2023-11-26 15:53:04,2023-11-28 15:53:04,2023-11-27 15:53:04,Delivered,False,Two-Day,0.00
