PaymentID,OrderID,PaymentAttempt,PaymentDateTime,PaymentMethod,PaymentAmount,PaymentStatus
14483,13675,1,2024-01-21 12:40:31,Debit Card,454.77,Failed
14484,13675,2,2024-01-21 22:14:31,Debit Card,454.77,Failed
14485,13676,1,2024-02-01 15:24:15,PayPal,400.88,Successful
14486,13677,1,2024-02-06 16:07:04,PayPal,194.24,Successful
14487,13678,1,2024-02-09 17:20:17,Apple Pay,116.01,Successful
14488,13679,1,2024-02-25 19:23:23,Credit Card,45.16,Successful
14489,13680,1,2024-03-03 14:15:10,Credit Card,562.40,Successful
14490,13681,1,2024-03-11 20:34:30,Google Pay,387.54,Successful
14491,13682,1,2024-03-21 21:37:51,Debit Card,305.58,Successful
14492,13683,1,2024-03-24 20:12:16,PayPal,34.57,Successful
14493,13684,1,2024-04-27 13:40:00,Debit Card,774.58,Successful
14494,13685,1,2024-04-27 20:48:15,Google Pay,515.04,Successful
14495,13686,1,2024-04-28 06:07:55,PayPal,114.25,Successful
14496,13687,1,2024-06-18 15:41:18,PayPal,344.66,Successful
14497,13688,1,2024-06-28 11:25:52,PayPal,140.91,Successful
14498,13689,1,2024-06-29 17:49:48,Credit Card,194.28,Failed
14499,13689,2,2024-06-30 01:37:48,Credit Card,194.28,Successful
14500,13690,1,2024-07-01 08:10:06,Credit Card,426.58,Successful
14501,13691,1,2024-07-14 07:27:29,Credit Card,135.95,Failed
14502,13692,1,2024-07-22 12:30:48,Credit Card,109.62,Successful
14503,13693,1,2024-07-27 21:50:54,Credit Card,235.11,Successful
14504,13694,1,2024-07-28 13:28:56,Credit Card,410.75,Successful
14505,13695,1,2024-08-21 11:19:47,Credit Card,242.34,Successful
14506,13696,1,2024-08-29 16:35:34,Debit Card,138.54,Successful
14507,13697,1,2024-09-30 09:43:11,Credit Card,362.18,Successful
14508,13698,1,2024-10-15 14:22:03,Credit Card,242.10,Successful
14509,13699,1,2024-10-23 20:43:40,Credit Card,76.17,Successful
14510,13700,1,2024-10-31 23:23:45,Credit Card,223.06,Failed
14511,13701,1,2024-11-26 17:12:11,Credit Card,80.42,Successful
14512,13702,1,2024-12-06 18:14:38,Credit Card,207.03,Successful
14513,13703,1,2024-12-17 22:00:13,Apple Pay,319.82,Successful
14514,13704,1,2024-12-27 14:30:21,Credit Card,445.47,Successful
14515,13705,1,2024-12-30 15:41:05,Credit Card,313.53,Successful
14516,13706,1,2025-01-29 07:24:54,PayPal,255.84,Successful
14517,13707,1,2025-02-05 23:56:52,Credit Card,218.54,Successful
14518,13708,1,2025-02-11 17:35:16,Credit Card,357.03,Successful
14519,13709,1,2025-02-20 20:05:24,Credit Card,109.88,Successful
14520,13710,1,2025-02-20 12:52:24,Debit Card,195.11,Successful
14521,13711,1,2025-03-07 11:34:39,Credit Card,301.47,Successful
14522,13712,1,2025-03-08 09:31:36,Credit Card,520.68,Successful
14523,13713,1,2025-03-13 10:53:35,Credit Card,136.68,Successful
14524,13714,1,2025-03-20 14:39:57,Debit Card,401.01,Successful
14525,13715,1,2025-04-03 17:44:44,Credit Card,366.20,Successful
14526,13716,1,2025-04-11 14:06:13,Credit Card,324.11,Successful
14527,13717,1,2025-05-03 16:22:07,Debit Card,608.95,Successful
14528,13718,1,2025-06-11 23:59:07,Credit Card,294.16,Successful
14529,13719,1,2025-07-08 09:16:57,Credit Card,349.79,Successful
14530,13720,1,2025-07-10 07:44:54,Debit Card,139.47,Successful
14531,13721,1,2025-07-12 13:45:27,Credit Card,140.42,Successful
14532,13722,1,2025-07-18 20:26:08,Credit Card,431.47,Successful
14533,13723,1,2025-07-26 16:34:55,Debit Card,290.19,Successful
14534,13724,1,2025-07-28 11:12:23,Debit Card,271.68,Successful
14535,13725,1,2025-08-09 11:30:46,PayPal,64.91,Failed
14536,13725,2,2025-08-10 11:15:46,Apple Pay,64.91,Successful
14537,13726,1,2025-08-19 12:38:40,Debit Card,480.68,Successful
14538,13727,1,2025-09-07 18:42:28,Debit Card,404.01,Successful
14539,13728,1,2025-10-02 10:12:06,Credit Card,106.18,Successful
14540,13729,1,2025-10-05 20:26:01,Credit Card,395.80,Successful
14541,13730,1,2025-10-08 18:49:48,Credit Card,109.15,Successful
14542,13731,1,2025-10-15 11:34:29,Apple Pay,172.98,Successful
14543,13732,1,2025-10-17 16:25:10,Apple Pay,452.02,Successful
14544,13733,1,2025-10-18 17:50:05,PayPal,535.37,Successful
14545,13734,1,2025-10-19 05:15:13,Credit Card,147.31,Successful
14546,13735,1,2025-10-28 20:44:38,Google Pay,427.66,Successful
14547,13736,1,2025-11-01 18:50:27,Google Pay,503.60,Failed
14548,13736,2,2025-11-02 04:37:27,Google Pay,503.60,Successful
14549,13737,1,2025-11-02 13:08:25,Credit Card,308.20,Successful
14550,13738,1,2025-11-03 02:27:01,PayPal,159.42,Failed
14551,13739,1,2025-11-18 07:15:52,Credit Card,289.62,Successful
14552,13740,1,2025-11-30 17:19:16,Debit Card,468.31,Successful
14553,13741,1,2026-01-01 17:44:05,Credit Card,231.25,Successful
14554,13742,1,2026-01-26 09:31:19,Apple Pay,89.87,Successful
14555,13743,1,2026-01-30 12:11:26,PayPal,100.95,Successful
14556,13744,1,2026-02-04 18:28:08,Credit Card,109.94,Successful
14557,13745,1,2026-02-15 09:56:56,Credit Card,269.39,Failed
14558,13745,2,2026-02-15 17:37:56,Credit Card,269.39,Successful
14559,13746,1,2026-02-17 21:12:44,Credit Card,37.80,Failed
14560,13746,2,2026-02-18 06:36:44,Google Pay,37.80,Successful
14561,13747,1,2026-02-22 19:27:45,Debit Card,627.52,Successful
14562,13748,1,2026-03-04 06:48:17,Credit Card,83.45,Failed
14563,13748,2,2026-03-04 11:06:17,Credit Card,83.45,Successful
14564,13749,1,2026-03-15 14:31:03,PayPal,560.96,Successful
14565,13750,1,2026-03-20 21:43:59,Credit Card,194.14,Successful
14566,13751,1,2026-04-19 09:42:15,Debit Card,297.63,Failed
14567,13751,2,2026-04-19 11:48:15,Debit Card,297.63,Successful
14568,13752,1,2026-04-29 09:23:56,Debit Card,161.23,Successful
14569,13753,1,2026-05-29 16:27:00,Credit Card,208.40,Successful
14570,13754,1,2026-06-04 10:34:28,Debit Card,171.45,Successful
14571,13755,1,2026-06-14 16:04:09,Google Pay,37.86,Successful
14572,13756,1,2026-06-16 18:12:16,Credit Card,342.20,Successful
14573,13757,1,2026-06-27 07:10:36,Apple Pay,134.58,Successful
14574,13758,1,2026-07-12 10:18:41,Credit Card,555.22,Successful
14575,13759,1,2026-07-17 13:51:21,PayPal,560.75,Successful
14576,13760,1,2026-07-23 18:50:29,Credit Card,141.48,Failed
14577,13761,1,2026-07-26 02:45:44,Google Pay,184.34,Successful
14578,13762,1,2026-08-06 20:01:50,Credit Card,224.76,Successful
14579,13763,1,2026-08-07 09:58:28,Credit Card,259.04,Successful
14580,13764,1,2026-08-16 08:54:35,Debit Card,302.98,Successful
14581,13765,1,2026-08-22 11:51:59,Credit Card,157.44,Successful
14582,13766,1,2026-09-02 10:49:02,Credit Card,235.11,Successful
14583,13767,1,2026-09-03 18:31:02,Debit Card,428.90,Failed
14584,13768,1,2023-02-15 22:09:14,Apple Pay,300.18,Successful
14585,13769,1,2023-04-27 21:43:08,Credit Card,220.22,Successful
14586,13770,1,2023-05-26 21:55:09,Credit Card,480.30,Successful
14587,13771,1,2023-06-02 21:12:24,Credit Card,241.26,Successful
14588,13772,1,2023-06-02 07:13:39,PayPal,192.21,Successful
14589,13773,1,2023-06-20 00:07:49,PayPal,118.38,Successful
14590,13774,1,2023-09-05 11:27:14,Credit Card,331.99,Successful
14591,13775,1,2023-10-16 19:02:39,Google Pay,129.36,Successful
14592,13776,1,2023-10-20 20:53:11,Credit Card,705.16,Successful
14593,13777,1,2023-11-03 18:32:45,PayPal,41.29,Successful
14594,13778,1,2023-11-14 20:34:53,Credit Card,502.44,Successful
14595,13779,1,2023-11-18 11:50:01,PayPal,78.37,Successful
14596,13780,1,2023-11-20 14:06:57,Debit Card,156.27,Successful
14597,13781,1,2023-12-10 23:36:43,Debit Card,734.27,Successful
14598,13782,1,2023-12-14 10:00:37,Credit Card,132.81,Successful
14599,13783,1,2024-01-03 13:45:00,Credit Card,48.78,Successful
14600,13784,1,2024-01-25 21:17:37,Debit Card,103.74,Failed
14601,13784,2,2024-01-26 18:04:37,Debit Card,103.74,Successful
14602,13785,1,2024-03-04 09:15:09,Debit Card,249.79,Successful
14603,13786,1,2024-05-09 20:05:27,PayPal,353.39,Successful
14604,13787,1,2024-05-20 19:12:54,Credit Card,322.37,Successful
14605,13788,1,2024-06-05 10:38:27,PayPal,287.56,Successful
14606,13789,1,2024-06-27 21:00:48,Credit Card,545.06,Successful
14607,13790,1,2024-08-25 16:05:31,Debit Card,501.01,Successful
14608,13791,1,2024-08-25 15:55:32,Debit Card,242.34,Failed
14609,13791,2,2024-08-26 03:32:32,Debit Card,242.34,Successful
14610,13792,1,2024-11-20 19:16:29,Credit Card,271.68,Successful
14611,13793,1,2024-11-30 19:14:22,Credit Card,41.08,Successful
14612,13794,1,2024-12-28 15:35:32,Debit Card,364.82,Successful
14613,13795,1,2025-01-05 20:02:06,Credit Card,355.15,Successful
14614,13796,1,2025-01-22 12:11:29,Credit Card,249.78,Successful
14615,13797,1,2025-03-18 15:01:14,Debit Card,189.32,Successful
14616,13798,1,2025-04-19 11:07:51,PayPal,272.74,Failed
14617,13798,2,2025-04-19 12:57:51,Credit Card,272.74,Successful
14618,13799,1,2025-05-05 07:51:04,Credit Card,37.86,Successful
14619,13800,1,2025-06-27 16:14:10,Credit Card,285.48,Failed
14620,13800,2,2025-06-28 11:46:10,Credit Card,285.48,Successful
14621,13801,1,2025-08-15 19:59:22,Google Pay,138.93,Successful
14622,13802,1,2025-08-22 18:58:55,Google Pay,458.74,Failed
14623,13803,1,2025-10-06 08:24:12,Debit Card,176.99,Successful
14624,13804,1,2025-10-09 20:41:05,PayPal,280.46,Successful
14625,13805,1,2025-11-29 21:02:05,Credit Card,591.70,Successful
14626,13806,1,2025-12-17 07:33:49,Credit Card,229.03,Successful
14627,13807,1,2025-12-21 08:02:12,Credit Card,288.04,Successful
14628,13808,1,2026-01-16 06:18:33,Credit Card,408.22,Successful
14629,13809,1,2026-02-15 21:56:59,Credit Card,666.39,Successful
14630,13810,1,2026-03-27 19:28:10,PayPal,240.38,Successful
14631,13811,1,2026-04-08 07:11:14,Credit Card,241.08,Successful
14632,13812,1,2026-04-29 05:56:07,Credit Card,315.72,Successful
14633,13813,1,2026-05-11 11:18:44,PayPal,117.42,Successful
14634,13814,1,2026-06-06 15:37:53,PayPal,247.48,Successful
14635,13815,1,2026-06-14 12:38:38,Credit Card,303.08,Failed
14636,13815,2,2026-06-14 20:17:38,Credit Card,303.08,Successful
14637,13816,1,2026-06-15 09:48:51,Apple Pay,325.26,Successful
14638,13817,1,2026-06-17 15:24:28,Google Pay,537.94,Successful
14639,13818,1,2026-07-18 07:35:54,Credit Card,279.40,Successful
14640,13819,1,2026-08-10 23:46:00,Apple Pay,61.60,Successful
14641,13820,1,2026-08-18 20:56:11,PayPal,272.98,Successful
14642,13821,1,2026-08-22 12:20:08,Credit Card,495.04,Successful
14643,13822,1,2026-08-26 18:15:11,Credit Card,112.01,Successful
14644,13823,1,2026-09-01 20:21:50,Debit Card,100.95,Successful
14645,13824,1,2025-09-11 23:27:25,Credit Card,306.08,Failed
14646,13824,2,2025-09-12 18:36:25,Credit Card,306.08,Successful
14647,13825,1,2026-04-06 22:51:15,Credit Card,311.30,Successful
14648,13826,1,2026-09-04 12:00:35,Credit Card,783.35,Successful
14649,13827,1,2025-11-25 05:19:49,Debit Card,174.63,Successful
14650,13828,1,2026-03-02 06:53:26,Credit Card,432.58,Successful
14651,13829,1,2023-11-17 17:58:15,Google Pay,244.00,Successful
14652,13830,1,2024-06-08 08:28:23,Credit Card,35.65,Successful
14653,13831,1,2025-04-26 10:04:56,Credit Card,462.07,Successful
14654,13832,1,2025-05-12 09:00:55,PayPal,71.30,Successful
14655,13833,1,2025-10-25 02:58:09,PayPal,179.28,Successful
14656,13834,1,2026-02-09 10:05:53,Debit Card,527.46,Successful
14657,13835,1,2026-03-25 11:16:29,Credit Card,455.12,Successful
14658,13836,1,2026-07-31 12:11:45,Credit Card,174.63,Successful
14659,13837,1,2023-12-24 07:37:30,Credit Card,124.10,Successful
14660,13838,1,2024-02-27 17:40:37,Credit Card,282.70,Successful
14661,13839,1,2024-09-10 11:39:00,Credit Card,507.79,Successful
14662,13840,1,2025-11-11 17:48:03,PayPal,494.48,Successful
14663,13841,1,2026-02-21 21:35:54,Credit Card,157.44,Successful
14664,13842,1,2026-04-05 14:07:44,Credit Card,45.16,Successful
14665,13843,1,2025-03-17 20:27:08,Debit Card,150.04,Successful
14666,13844,1,2025-06-02 17:17:31,Debit Card,134.96,Successful
14667,13845,1,2026-01-15 13:35:26,Credit Card,588.48,Successful
14668,13846,1,2026-04-28 07:43:27,Credit Card,203.26,Successful
14669,13847,1,2026-08-23 07:28:19,Apple Pay,280.46,Successful
14670,13848,1,2024-12-30 08:09:19,PayPal,109.93,Successful
14671,13849,1,2025-02-10 16:24:14,Debit Card,111.42,Successful
14672,13850,1,2025-03-13 18:25:25,PayPal,591.00,Successful
14673,13851,1,2025-03-26 09:06:29,Debit Card,139.74,Successful
14674,13852,1,2025-04-10 12:40:20,Credit Card,543.67,Failed
14675,13852,2,2025-04-10 12:41:20,Credit Card,543.67,Failed
14676,13853,1,2025-04-14 20:27:24,Debit Card,192.21,Failed
14677,13854,1,2025-04-23 12:26:04,Credit Card,73.84,Successful
14678,13855,1,2025-08-07 05:22:58,PayPal,246.04,Successful
14679,13856,1,2025-09-15 06:49:02,Credit Card,107.90,Successful
14680,13857,1,2025-12-10 20:26:37,Debit Card,78.65,Successful
14681,13858,1,2025-12-28 15:19:50,Debit Card,559.31,Successful
14682,13859,1,2026-01-09 10:21:54,Credit Card,162.40,Successful
14683,13860,1,2026-02-04 03:28:37,Credit Card,94.83,Successful
14684,13861,1,2026-02-18 20:18:49,Credit Card,87.61,Successful
14685,13862,1,2026-02-25 07:53:45,PayPal,277.56,Successful
14686,13863,1,2026-03-13 16:55:46,PayPal,331.21,Successful
14687,13864,1,2026-03-25 02:54:21,Google Pay,301.75,Successful
14688,13865,1,2026-04-05 08:00:12,Debit Card,488.46,Successful
14689,13866,1,2026-04-22 17:12:27,PayPal,37.86,Successful
14690,13867,1,2026-05-13 03:29:05,Credit Card,391.50,Successful
14691,13868,1,2026-06-29 11:39:50,Debit Card,82.50,Successful
14692,13869,1,2026-09-02 19:49:21,Credit Card,201.90,Successful
14693,13870,1,2023-06-01 09:04:51,Debit Card,533.98,Successful
14694,13871,1,2023-06-29 07:47:38,Debit Card,34.94,Successful
14695,13872,1,2023-07-13 06:01:53,Apple Pay,338.58,Successful
14696,13873,1,2023-07-28 22:51:25,PayPal,498.98,Successful
14697,13874,1,2023-09-05 12:59:14,PayPal,271.68,Successful
14698,13875,1,2023-10-05 15:50:59,Google Pay,681.56,Successful
14699,13876,1,2023-11-06 11:21:05,Debit Card,192.21,Successful
14700,13877,1,2023-11-22 06:06:24,Credit Card,255.27,Successful
14701,13878,1,2023-11-23 12:08:03,Credit Card,237.12,Successful
14702,13879,1,2023-12-29 16:38:57,Credit Card,69.30,Successful
14703,13880,1,2024-02-12 17:04:48,Debit Card,240.82,Successful
14704,13881,1,2024-02-22 14:25:48,Debit Card,220.22,Successful
14705,13882,1,2024-03-12 17:31:52,Apple Pay,126.20,Successful
14706,13883,1,2024-03-22 18:48:05,Credit Card,60.36,Failed
14707,13883,2,2024-03-23 16:53:05,PayPal,60.36,Failed
14708,13884,1,2024-03-31 20:59:47,PayPal,728.93,Successful
14709,13885,1,2024-04-11 15:31:12,Credit Card,84.43,Successful
14710,13886,1,2024-04-13 15:05:09,Debit Card,242.10,Successful
14711,13887,1,2024-04-25 17:49:56,Credit Card,837.69,Successful
14712,13888,1,2024-05-20 21:45:14,Debit Card,609.34,Failed
14713,13888,2,2024-05-21 16:35:14,Debit Card,609.34,Successful
14714,13889,1,2024-06-09 20:58:12,Credit Card,271.68,Successful
14715,13890,1,2024-07-02 15:31:59,Apple Pay,116.01,Successful
14716,13891,1,2024-08-20 14:44:00,Credit Card,242.34,Failed
14717,13891,2,2024-08-20 20:30:00,Credit Card,242.34,Successful
14718,13892,1,2024-08-29 20:57:44,PayPal,227.03,Successful
14719,13893,1,2024-10-09 23:46:27,Credit Card,269.88,Successful
14720,13894,1,2024-11-22 11:58:57,Credit Card,169.85,Successful
14721,13895,1,2024-12-04 19:55:01,Credit Card,315.30,Successful
14722,13896,1,2025-01-18 21:22:43,Debit Card,569.06,Successful
14723,13897,1,2025-01-19 13:03:27,Debit Card,425.37,Successful
14724,13898,1,2025-01-26 13:51:37,Debit Card,83.92,Successful
14725,13899,1,2025-02-20 21:49:33,Credit Card,124.95,Successful
14726,13900,1,2025-03-03 16:21:30,Credit Card,308.31,Successful
14727,13901,1,2025-03-07 08:41:45,Credit Card,130.64,Successful
14728,13902,1,2025-03-08 10:34:17,Credit Card,147.31,Successful
14729,13903,1,2025-03-24 18:20:09,Credit Card,562.95,Successful
14730,13904,1,2025-04-10 19:44:12,Google Pay,61.62,Successful
14731,13905,1,2025-06-20 19:25:58,Credit Card,157.44,Successful
14732,13906,1,2025-07-21 11:19:14,Debit Card,169.85,Successful
14733,13907,1,2025-07-22 09:12:50,Debit Card,211.80,Failed
14734,13907,2,2025-07-23 00:15:50,Debit Card,211.80,Successful
14735,13908,1,2025-09-06 17:23:20,Credit Card,508.66,Successful
14736,13909,1,2025-09-14 16:46:33,Credit Card,178.79,Successful
14737,13910,1,2025-09-25 10:58:42,Credit Card,257.63,Successful
14738,13911,1,2025-10-04 01:00:32,PayPal,588.96,Successful
14739,13912,1,2025-12-29 20:32:59,Credit Card,112.63,Successful
14740,13913,1,2026-01-31 10:44:08,Credit Card,45.16,Successful
14741,13914,1,2026-02-01 21:50:28,Credit Card,124.95,Successful
14742,13915,1,2026-03-06 19:05:45,Debit Card,70.94,Successful
14743,13916,1,2026-03-08 21:07:53,Debit Card,348.25,Failed
14744,13916,2,2026-03-09 08:58:53,Debit Card,348.25,Successful
14745,13917,1,2026-03-20 13:45:57,Debit Card,293.60,Successful
14746,13918,1,2026-04-12 20:12:59,Credit Card,270.45,Successful
14747,13919,1,2026-04-28 10:38:50,Apple Pay,216.33,Successful
14748,13920,1,2026-05-29 12:19:39,Credit Card,63.71,Successful
14749,13921,1,2026-06-03 14:56:20,Debit Card,456.41,Successful
14750,13922,1,2026-07-01 18:05:13,Debit Card,97.36,Successful
14751,13923,1,2026-07-11 19:04:52,Debit Card,360.42,Successful
14752,13924,1,2025-06-30 13:43:17,Credit Card,54.42,Successful
14753,13925,1,2025-07-16 18:29:37,Debit Card,410.43,Successful
14754,13926,1,2025-10-02 23:42:42,Apple Pay,189.24,Successful
14755,13927,1,2025-11-08 21:18:33,Google Pay,72.64,Successful
14756,13928,1,2025-11-16 14:08:32,Credit Card,126.61,Successful
14757,13929,1,2025-11-26 19:37:37,PayPal,42.06,Successful
14758,13930,1,2025-12-06 07:04:12,Debit Card,125.91,Successful
14759,13931,1,2025-12-28 06:21:02,PayPal,496.87,Successful
14760,13932,1,2026-01-24 13:35:29,Google Pay,227.03,Successful
14761,13933,1,2026-01-29 10:10:01,Credit Card,109.88,Successful
14762,13934,1,2026-02-28 12:11:42,PayPal,279.12,Successful
14763,13935,1,2026-03-18 19:11:07,Credit Card,230.65,Successful
14764,13936,1,2026-03-28 13:27:01,Credit Card,308.60,Successful
14765,13937,1,2026-04-11 00:39:59,Debit Card,132.93,Successful
14766,13938,1,2026-04-24 12:00:33,Credit Card,327.75,Successful
14767,13939,1,2026-04-27 15:12:04,Credit Card,228.66,Successful
14768,13940,1,2026-05-10 14:12:44,Credit Card,352.53,Successful
14769,13941,1,2026-06-13 00:37:38,PayPal,44.93,Successful
14770,13942,1,2026-06-14 07:02:48,Credit Card,373.49,Successful
14771,13943,1,2026-06-18 18:18:25,Credit Card,308.27,Successful
14772,13944,1,2026-07-04 21:26:26,Credit Card,339.71,Successful
14773,13945,1,2026-07-12 13:37:16,Credit Card,123.60,Successful
14774,13946,1,2026-07-22 17:27:25,Credit Card,107.51,Successful
14775,13947,1,2023-12-25 11:48:38,Debit Card,120.43,Successful
14776,13948,1,2024-03-03 08:30:39,Debit Card,115.43,Successful
14777,13949,1,2024-03-08 01:31:43,Credit Card,560.90,Successful
14778,13950,1,2024-04-06 07:37:09,Credit Card,476.46,Successful
14779,13951,1,2024-05-13 19:22:39,Google Pay,138.13,Successful
14780,13952,1,2024-05-25 13:42:02,PayPal,282.74,Successful
14781,13953,1,2024-06-06 11:14:19,PayPal,559.74,Successful
14782,13954,1,2024-06-18 17:46:42,Debit Card,187.74,Failed
14783,13955,1,2024-06-26 18:01:00,Google Pay,234.05,Successful
14784,13956,1,2024-08-10 19:25:02,Credit Card,25.67,Successful
14785,13957,1,2024-08-13 19:57:34,PayPal,140.91,Successful
14786,13958,1,2024-09-05 08:04:26,Credit Card,491.64,Successful
14787,13959,1,2024-09-19 20:37:39,Credit Card,242.44,Failed
14788,13959,2,2024-09-20 20:00:39,Credit Card,242.44,Failed
14789,13960,1,2024-10-17 12:21:19,PayPal,233.91,Successful
14790,13961,1,2024-11-06 18:40:14,Credit Card,247.76,Successful
14791,13962,1,2024-12-24 21:20:50,Debit Card,37.17,Successful
14792,13963,1,2025-01-09 21:55:47,PayPal,64.19,Successful
14793,13964,1,2025-01-16 20:10:00,Debit Card,117.42,Successful
14794,13965,1,2025-02-18 20:27:19,Credit Card,210.35,Successful
14795,13966,1,2025-04-03 17:01:20,Credit Card,242.34,Successful
14796,13967,1,2025-04-07 21:28:10,Apple Pay,218.54,Successful
14797,13968,1,2025-04-23 18:27:54,Debit Card,221.85,Successful
14798,13969,1,2025-05-26 15:28:04,Credit Card,205.95,Failed
14799,13970,1,2025-06-30 10:10:28,PayPal,220.22,Successful
14800,13971,1,2025-07-03 09:54:57,Credit Card,476.73,Successful
14801,13972,1,2025-08-19 17:29:48,Debit Card,240.82,Successful
14802,13973,1,2025-08-20 20:50:45,Credit Card,247.48,Successful
14803,13974,1,2025-08-21 10:08:53,Credit Card,282.70,Successful
14804,13975,1,2025-09-27 15:05:28,Apple Pay,69.30,Successful
14805,13976,1,2025-11-24 18:49:28,Credit Card,280.46,Successful
14806,13977,1,2025-12-01 11:25:21,Apple Pay,82.50,Successful
