OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
25183,1648,2026-03-26 10:57:22,310.10,0.10,31.01,Two-Day,0.00,19.54,298.63
25184,1648,2026-08-25 19:19:20,226.67,0.10,22.67,Standard,0.00,14.28,218.28
25185,1649,2024-09-06 14:16:57,289.38,0.10,28.94,Two-Day,0.00,18.23,278.67
25186,1649,2024-09-20 19:57:29,67.51,0.10,6.75,Standard,5.99,4.67,71.42
25187,1649,2024-09-30 21:25:19,290.47,0.10,29.05,Standard,0.00,18.30,279.72
25188,1649,2025-01-09 11:42:33,202.61,0.20,40.52,Standard,0.00,11.35,173.44
25189,1649,2025-01-24 11:02:46,258.81,0.20,51.76,Standard,0.00,14.49,221.54
25190,1649,2025-06-28 16:13:55,248.07,0.05,12.40,Standard,0.00,16.50,252.17
25191,1649,2025-07-21 16:51:27,265.77,0.10,26.58,Standard,0.00,16.74,255.93
25192,1649,2025-08-08 17:11:27,387.80,0.10,38.78,Standard,0.00,24.43,373.45
25193,1649,2025-10-25 18:40:21,214.99,0.05,10.75,Standard,0.00,14.30,218.54
25194,1649,2026-01-21 14:34:21,190.36,0.05,9.52,Standard,0.00,12.66,193.50
25195,1649,2026-02-06 11:38:45,213.98,0.05,10.70,Standard,0.00,14.23,217.51
25196,1649,2026-02-10 06:34:25,102.82,0.05,5.14,Two-Day,12.99,7.75,118.42
25197,1649,2026-03-20 18:06:56,156.79,0.05,7.84,Standard,0.00,10.43,159.38
25198,1649,2026-04-24 13:03:59,160.70,0.05,8.04,Standard,0.00,10.69,163.35
25199,1649,2026-05-18 19:24:49,539.99,0.15,81.00,Standard,0.00,32.13,491.12
25200,1649,2026-08-20 09:21:25,124.95,0.05,6.25,Two-Day,12.99,9.22,140.91
25201,1650,2024-08-02 12:48:09,176.17,0.05,8.81,Standard,0.00,11.72,179.08
25202,1650,2025-04-02 18:55:24,149.94,0.05,7.50,Standard,0.00,9.97,152.41
25203,1650,2025-06-25 06:38:42,509.65,0.15,76.45,Standard,0.00,30.32,463.52
25204,1650,2026-05-25 21:10:15,151.98,0.05,7.60,Standard,0.00,10.11,154.49
25205,1650,2026-08-12 12:24:29,641.25,0.15,96.19,Two-Day,0.00,38.15,583.21
25206,1651,2024-09-04 02:53:40,291.23,0.10,29.12,Two-Day,0.00,18.35,280.46
25207,1651,2025-02-15 16:04:41,145.00,0.05,7.25,Standard,0.00,9.64,147.39
25208,1651,2025-08-17 09:37:49,156.83,0.05,7.84,Standard,0.00,10.43,159.42
25209,1651,2025-10-16 19:49:25,156.79,0.05,7.84,Standard,0.00,10.43,159.38
25210,1651,2025-11-09 07:23:41,350.73,0.10,35.07,Standard,0.00,22.10,337.76
25211,1651,2026-01-03 06:11:16,333.58,0.10,33.36,Standard,0.00,21.02,321.24
25212,1651,2026-02-24 19:11:13,405.52,0.10,40.55,Standard,0.00,25.55,390.52
25213,1651,2026-04-20 21:15:54,36.00,0.00,0.00,Standard,5.99,2.94,44.93
25214,1651,2026-05-05 17:59:37,158.64,0.10,15.86,Two-Day,0.00,9.99,152.77
25215,1651,2026-07-16 10:17:41,411.38,0.10,41.14,Standard,0.00,25.92,396.16
25216,1651,2026-07-17 14:48:37,616.95,0.15,92.54,Two-Day,0.00,36.71,561.12
25217,1651,2026-08-01 14:32:36,168.41,0.05,8.42,Standard,0.00,11.20,171.19
25218,1652,2025-02-01 06:18:10,154.88,0.05,7.74,Standard,0.00,10.30,157.44
25219,1652,2025-02-27 14:25:20,537.16,0.15,80.57,Standard,0.00,31.96,488.55
25220,1652,2025-04-04 22:47:58,355.82,0.10,35.58,Standard,0.00,22.42,342.66
25221,1652,2025-05-28 20:55:43,111.68,0.05,5.58,Standard,5.99,7.85,119.94
25222,1652,2025-06-15 10:15:45,222.39,0.05,11.12,Two-Day,0.00,14.79,226.06
25223,1652,2025-06-25 15:27:38,466.96,0.10,46.70,Standard,0.00,29.42,449.68
25224,1652,2025-07-06 22:05:23,162.92,0.20,32.58,Two-Day,0.00,9.12,139.46
25225,1652,2025-07-12 11:33:45,498.96,0.10,49.90,Standard,0.00,31.43,480.49
25226,1652,2025-08-21 20:18:56,281.06,0.10,28.11,Standard,0.00,17.71,270.66
25227,1652,2025-08-24 09:14:33,165.71,0.05,8.29,Standard,0.00,11.02,168.44
25228,1652,2025-10-06 21:11:46,253.78,0.10,25.38,Standard,0.00,15.99,244.39
25229,1652,2025-10-11 22:25:39,262.52,0.10,26.25,Standard,0.00,16.54,252.81
25230,1652,2025-10-19 16:40:21,270.36,0.10,27.04,Standard,0.00,17.03,260.35
25231,1652,2025-12-22 18:37:20,166.81,0.05,8.34,Standard,0.00,11.09,169.56
25232,1652,2025-12-22 16:52:44,101.74,0.05,5.09,Standard,5.99,7.18,109.82
25233,1652,2025-12-28 18:56:26,168.66,0.05,8.43,Standard,0.00,11.22,171.45
25234,1652,2026-01-10 13:47:36,202.61,0.10,20.26,Standard,0.00,12.76,195.11
25235,1652,2026-02-01 12:29:35,562.28,0.15,84.34,Standard,0.00,33.46,511.40
25236,1652,2026-02-22 16:31:14,189.06,0.05,9.45,Two-Day,0.00,12.57,192.18
25237,1652,2026-03-02 09:27:41,448.49,0.10,44.85,Two-Day,0.00,28.25,431.89
25238,1652,2026-03-03 18:54:30,128.16,0.05,6.41,Standard,5.99,8.94,136.68
25239,1652,2026-03-16 22:59:38,450.40,0.10,45.04,Standard,0.00,28.38,433.74
25240,1652,2026-04-02 19:39:58,61.90,0.00,0.00,Standard,5.99,4.75,72.64
25241,1652,2026-04-10 13:13:16,270.84,0.10,27.08,Standard,0.00,17.06,260.82
25242,1652,2026-05-05 12:21:50,189.39,0.10,18.94,Standard,0.00,11.93,182.38
25243,1652,2026-05-31 21:13:18,634.82,0.15,95.22,Standard,0.00,37.77,577.37
25244,1652,2026-07-05 10:55:52,682.74,0.15,102.41,Standard,0.00,40.62,620.95
25245,1652,2026-07-21 11:43:44,195.61,0.05,9.78,Next-Day,0.00,13.01,198.84
25246,1652,2026-08-02 17:47:10,212.33,0.05,10.62,Next-Day,0.00,14.12,215.83
25247,1652,2026-08-06 17:04:06,304.41,0.10,30.44,Standard,0.00,19.18,293.15
25248,1653,2025-04-11 14:54:42,584.80,0.15,87.72,Next-Day,0.00,34.80,531.88
25249,1653,2025-04-18 19:04:59,155.80,0.10,15.58,Two-Day,0.00,9.82,150.04
25250,1653,2025-05-16 17:22:27,561.56,0.15,84.23,Next-Day,0.00,33.41,510.74
25251,1653,2025-06-09 17:53:51,186.17,0.05,9.31,Two-Day,0.00,12.38,189.24
25252,1653,2025-07-17 09:30:58,343.14,0.10,34.31,Standard,0.00,21.62,330.45
25253,1653,2025-07-26 19:38:47,272.41,0.10,27.24,Standard,0.00,17.16,262.33
25254,1653,2025-08-02 09:55:09,353.16,0.10,35.32,Standard,0.00,22.25,340.09
25255,1653,2025-10-19 20:17:59,267.63,0.10,26.76,Standard,0.00,16.86,257.73
25256,1653,2025-10-27 15:46:05,281.06,0.10,28.11,Two-Day,0.00,17.71,270.66
25257,1653,2025-11-21 21:16:16,73.40,0.00,0.00,Two-Day,12.99,6.05,92.44
25258,1653,2025-12-31 06:33:15,671.48,0.15,100.72,Standard,0.00,39.95,610.71
25259,1653,2026-01-12 19:12:38,113.18,0.05,5.66,Standard,5.99,7.95,121.46
25260,1653,2026-02-02 17:06:42,301.37,0.10,30.14,Standard,0.00,18.99,290.22
25261,1653,2026-03-03 13:37:31,139.18,0.05,6.96,Standard,0.00,9.26,141.48
25262,1653,2026-04-24 11:38:21,53.55,0.00,0.00,Standard,5.99,4.17,63.71
25263,1653,2026-05-06 11:57:34,73.40,0.20,14.68,Standard,5.99,4.53,69.24
25264,1653,2026-06-13 13:05:29,230.88,0.10,23.09,Standard,0.00,14.55,222.34
25265,1653,2026-07-24 20:56:14,223.25,0.05,11.16,Standard,0.00,14.85,226.94
25266,1653,2026-08-11 15:36:52,243.46,0.05,12.17,Standard,0.00,16.19,247.48
25267,1653,2026-08-14 18:52:25,868.40,0.15,130.26,Two-Day,0.00,51.67,789.81
25268,1654,2025-12-21 08:43:49,111.09,0.05,5.55,Standard,5.99,7.81,119.34
25269,1654,2026-07-11 13:40:32,124.35,0.05,6.22,Standard,5.99,8.69,132.81
25270,1655,2025-12-30 09:53:13,141.40,0.10,14.14,Standard,0.00,8.91,136.17
25271,1655,2026-01-04 22:40:51,677.36,0.15,101.60,Standard,0.00,40.30,616.06
25272,1655,2026-02-10 17:55:53,419.52,0.20,83.90,Standard,0.00,23.49,359.11
25273,1656,2025-02-15 18:04:02,436.58,0.10,43.66,Standard,0.00,27.50,420.42
25274,1656,2025-02-21 18:22:12,72.44,0.00,0.00,Standard,5.99,5.49,83.92
25275,1656,2025-03-13 09:10:32,101.07,0.05,5.05,Next-Day,24.99,8.47,129.48
25276,1656,2025-04-14 19:54:13,231.29,0.05,11.56,Standard,0.00,15.38,235.11
25277,1656,2025-04-22 17:46:35,323.74,0.10,32.37,Standard,0.00,20.40,311.77
25278,1656,2025-04-23 17:48:23,558.28,0.15,83.74,Standard,0.00,33.22,507.76
25279,1656,2025-05-09 18:37:13,31.78,0.00,0.00,Standard,5.99,2.64,40.41
25280,1656,2025-06-01 05:47:15,144.92,0.05,7.25,Next-Day,0.00,9.64,147.31
25281,1656,2025-06-29 14:49:11,324.55,0.10,32.46,Standard,0.00,20.45,312.54
25282,1656,2025-07-02 22:01:32,65.20,0.20,13.04,Standard,5.99,4.07,62.22
25283,1656,2025-08-23 16:32:01,503.17,0.15,75.48,Standard,0.00,29.94,457.63
25284,1656,2025-08-24 19:33:31,313.35,0.10,31.34,Standard,0.00,19.74,301.75
25285,1656,2025-09-05 14:19:00,190.36,0.05,9.52,Standard,0.00,12.66,193.50
25286,1656,2025-09-08 11:01:25,390.52,0.10,39.05,Standard,0.00,24.60,376.07
25287,1656,2025-09-14 13:06:12,111.09,0.05,5.55,Standard,5.99,7.81,119.34
25288,1656,2025-10-02 21:28:19,768.89,0.15,115.33,Two-Day,0.00,45.75,699.31
25289,1656,2025-10-14 10:33:25,170.39,0.05,8.52,Two-Day,0.00,11.33,173.20
25290,1656,2025-11-01 15:21:47,324.39,0.10,32.44,Standard,0.00,20.44,312.39
25291,1656,2025-11-16 18:10:03,273.45,0.10,27.35,Standard,0.00,17.23,263.33
25292,1656,2025-12-12 19:14:19,639.60,0.15,95.94,Standard,0.00,38.06,581.72
25293,1656,2025-12-14 17:01:19,21.89,0.10,2.19,Standard,5.99,1.80,27.49
25294,1656,2025-12-15 15:11:46,597.73,0.15,89.66,Standard,0.00,35.56,543.63
25295,1656,2026-01-12 02:28:47,63.02,0.00,0.00,Next-Day,24.99,6.16,94.17
25296,1656,2026-01-20 07:58:30,212.99,0.05,10.65,Standard,0.00,14.16,216.50
25297,1656,2026-01-22 19:33:14,85.69,0.00,0.00,Standard,5.99,6.42,98.10
25298,1656,2026-01-24 18:01:52,202.61,0.05,10.13,Standard,0.00,13.47,205.95
25299,1656,2026-01-24 13:36:25,35.60,0.00,0.00,Standard,5.99,2.91,44.50
25300,1656,2026-02-12 20:55:19,245.74,0.05,12.29,Standard,0.00,16.34,249.79
25301,1656,2026-02-18 10:05:05,245.91,0.05,12.30,Standard,0.00,16.35,249.96
25302,1656,2026-02-19 07:09:33,455.35,0.10,45.54,Standard,0.00,28.69,438.50
25303,1656,2026-03-02 14:02:56,395.72,0.10,39.57,Standard,0.00,24.93,381.08
25304,1656,2026-03-20 10:27:49,191.80,0.05,9.59,Standard,0.00,12.75,194.96
25305,1656,2026-03-22 20:31:20,179.66,0.05,8.98,Two-Day,0.00,11.95,182.63
25306,1656,2026-03-27 20:02:17,230.88,0.10,23.09,Standard,0.00,14.55,222.34
25307,1656,2026-04-01 07:40:18,455.57,0.10,45.56,Standard,0.00,28.70,438.71
25308,1656,2026-04-14 15:43:18,216.64,0.20,43.33,Standard,0.00,12.13,185.44
25309,1656,2026-04-15 14:08:19,336.70,0.10,33.67,Standard,0.00,21.21,324.24
25310,1656,2026-05-01 11:59:57,227.89,0.05,11.39,Standard,0.00,15.16,231.66
25311,1656,2026-05-02 11:51:17,590.99,0.15,88.65,Standard,0.00,35.16,537.50
25312,1656,2026-05-04 07:09:01,409.76,0.10,40.98,Standard,0.00,25.81,394.59
25313,1656,2026-05-08 11:09:34,399.92,0.10,39.99,Standard,0.00,25.20,385.13
25314,1656,2026-05-09 20:54:52,138.81,0.05,6.94,Standard,0.00,9.23,141.10
25315,1656,2026-05-22 14:33:47,238.60,0.05,11.93,Standard,0.00,15.87,242.54
25316,1656,2026-06-04 11:43:00,201.75,0.05,10.09,Standard,0.00,13.42,205.08
25317,1656,2026-06-05 22:56:59,790.11,0.15,118.52,Two-Day,0.00,47.01,718.60
25318,1656,2026-06-16 18:04:08,393.30,0.10,39.33,Standard,0.00,24.78,378.75
25319,1656,2026-06-21 21:41:58,172.53,0.05,8.63,Standard,0.00,11.47,175.37
25320,1656,2026-06-24 19:34:11,117.84,0.05,5.89,Standard,5.99,8.26,126.20
25321,1656,2026-07-08 19:08:13,185.70,0.05,9.29,Standard,0.00,12.35,188.76
25322,1656,2026-07-14 16:45:04,223.35,0.05,11.17,Standard,0.00,14.85,227.03
25323,1656,2026-07-14 15:20:42,287.36,0.10,28.74,Standard,0.00,18.10,276.72
25324,1656,2026-08-27 12:23:38,201.76,0.05,10.09,Standard,0.00,13.42,205.09
25325,1656,2026-09-04 08:29:39,200.73,0.20,40.15,Standard,0.00,11.24,171.82
25326,1657,2025-11-14 01:10:24,314.72,0.10,31.47,Standard,0.00,19.83,303.08
25327,1657,2025-12-15 23:50:07,101.74,0.10,10.17,Standard,5.99,6.83,104.39
25328,1657,2026-04-27 14:24:19,395.60,0.10,39.56,Two-Day,0.00,24.92,380.96
25329,1657,2026-05-07 21:40:19,114.39,0.05,5.72,Standard,5.99,8.03,122.69
25330,1657,2026-05-26 20:36:28,505.79,0.15,75.87,Standard,0.00,30.09,460.01
25331,1657,2026-08-24 15:19:06,33.32,0.00,0.00,Standard,5.99,2.75,42.06
25332,1658,2023-11-02 22:50:48,313.35,0.10,31.34,Standard,0.00,19.74,301.75
25333,1658,2024-09-20 17:36:20,238.71,0.10,23.87,Two-Day,0.00,15.04,229.88
25334,1658,2024-12-08 19:23:30,366.44,0.10,36.64,Standard,0.00,23.09,352.89
25335,1658,2025-02-26 09:37:39,393.22,0.10,39.32,Standard,0.00,24.77,378.67
25336,1658,2025-07-24 17:06:21,511.98,0.15,76.80,Standard,0.00,30.46,465.64
25337,1658,2025-07-28 14:37:45,307.40,0.10,30.74,Standard,0.00,19.37,296.03
25338,1658,2026-04-25 13:24:59,68.60,0.00,0.00,Two-Day,12.99,5.71,87.30
25339,1658,2026-06-27 08:27:42,425.98,0.10,42.60,Next-Day,0.00,26.84,410.22
25340,1659,2025-09-01 12:51:49,250.44,0.10,25.04,Standard,0.00,15.78,241.18
25341,1659,2025-09-28 20:50:01,981.83,0.15,147.27,Standard,0.00,58.42,892.98
25342,1659,2025-11-27 21:35:23,238.71,0.05,11.94,Standard,0.00,15.87,242.64
25343,1659,2026-02-10 19:55:58,104.50,0.05,5.23,Standard,5.99,7.37,112.63
25344,1659,2026-05-13 06:03:49,213.30,0.20,42.66,Standard,0.00,11.94,182.58
25345,1659,2026-05-24 18:24:06,270.24,0.10,27.02,Standard,0.00,17.03,260.25
25346,1659,2026-06-18 21:07:11,314.72,0.10,31.47,Standard,0.00,19.83,303.08
25347,1660,2024-05-14 18:49:34,54.00,0.00,0.00,Standard,5.99,4.20,64.19
25348,1660,2024-12-06 15:22:54,357.02,0.10,35.70,Standard,0.00,22.49,343.81
25349,1660,2025-02-17 08:08:33,251.52,0.10,25.15,Standard,0.00,15.85,242.22
25350,1660,2026-06-22 15:10:34,298.80,0.10,29.88,Standard,0.00,18.82,287.74
25351,1660,2026-07-01 04:39:53,119.30,0.05,5.97,Two-Day,12.99,8.84,135.16
25352,1660,2026-07-12 18:07:37,571.34,0.15,85.70,Next-Day,0.00,33.99,519.63
25353,1661,2026-09-04 20:11:03,167.10,0.05,8.36,Standard,0.00,11.11,169.85
25354,1662,2023-04-24 11:52:36,490.37,0.10,49.04,Next-Day,0.00,30.89,472.22
25355,1662,2023-05-01 20:52:13,172.53,0.05,8.63,Standard,0.00,11.47,175.37
25356,1662,2023-05-06 10:05:11,653.76,0.15,98.06,Standard,0.00,38.90,594.60
25357,1662,2023-07-07 06:02:30,329.66,0.20,65.93,Two-Day,0.00,18.46,282.19
25358,1662,2023-09-09 19:40:28,80.05,0.10,8.01,Standard,5.99,5.46,83.49
25359,1662,2023-10-02 16:32:28,722.77,0.15,108.42,Two-Day,0.00,43.00,657.35
25360,1662,2023-10-13 16:08:05,355.45,0.10,35.55,Standard,0.00,22.39,342.29
25361,1662,2023-10-15 11:50:01,214.99,0.20,43.00,Standard,0.00,12.04,184.03
25362,1662,2023-11-03 17:42:07,63.02,0.00,0.00,Standard,5.99,4.83,73.84
25363,1662,2023-11-24 20:42:44,540.61,0.15,81.09,Standard,0.00,32.17,491.69
25364,1662,2023-12-23 07:25:14,126.04,0.05,6.30,Standard,5.99,8.80,134.53
25365,1662,2024-02-07 10:16:26,741.10,0.15,111.17,Standard,0.00,44.10,674.03
25366,1662,2024-02-28 10:07:03,251.66,0.10,25.17,Two-Day,0.00,15.85,242.34
25367,1662,2024-03-05 22:07:10,156.83,0.05,7.84,Standard,0.00,10.43,159.42
25368,1662,2024-03-25 11:56:26,373.89,0.10,37.39,Standard,0.00,23.56,360.06
25369,1662,2024-04-18 11:23:33,551.18,0.15,82.68,Standard,0.00,32.80,501.30
25370,1662,2024-04-19 19:33:17,659.50,0.15,98.93,Standard,0.00,39.24,599.81
25371,1662,2024-06-04 15:10:21,137.21,0.05,6.86,Standard,0.00,9.12,139.47
25372,1662,2024-06-08 21:54:02,204.72,0.05,10.24,Standard,0.00,13.61,208.09
25373,1662,2024-06-16 16:00:08,29.39,0.00,0.00,Two-Day,12.99,2.97,45.35
25374,1662,2024-06-27 06:28:00,205.09,0.05,10.25,Standard,0.00,13.64,208.48
25375,1662,2024-07-18 21:33:44,755.26,0.15,113.29,Standard,0.00,44.94,686.91
25376,1662,2024-07-26 23:51:02,101.07,0.20,20.21,Standard,5.99,6.08,92.93
25377,1662,2024-08-15 16:43:15,223.35,0.05,11.17,Standard,0.00,14.85,227.03
25378,1662,2024-09-28 19:44:29,66.88,0.00,0.00,Two-Day,12.99,5.59,85.46
25379,1662,2024-10-08 21:01:07,156.83,0.05,7.84,Standard,0.00,10.43,159.42
25380,1662,2024-10-16 06:20:00,216.64,0.05,10.83,Standard,0.00,14.41,220.22
25381,1662,2024-10-26 22:06:26,238.71,0.10,23.87,Two-Day,0.00,15.04,229.88
25382,1662,2024-11-22 17:02:55,154.88,0.05,7.74,Two-Day,0.00,10.30,157.44
25383,1662,2025-01-09 16:32:58,532.46,0.15,79.87,Standard,0.00,31.68,484.27
25384,1662,2025-02-04 06:43:14,122.59,0.05,6.13,Standard,5.99,8.57,131.02
25385,1662,2025-02-08 19:46:23,291.23,0.10,29.12,Standard,0.00,18.35,280.46
25386,1662,2025-02-16 12:15:28,231.29,0.05,11.56,Standard,0.00,15.38,235.11
25387,1662,2025-02-18 21:15:09,42.50,0.10,4.25,Standard,5.99,3.10,47.34
25388,1662,2025-03-19 14:23:10,96.70,0.00,0.00,Standard,5.99,7.19,109.88
25389,1662,2025-03-25 19:34:25,44.40,0.20,8.88,Standard,5.99,2.91,44.42
25390,1662,2025-03-26 15:01:50,149.02,0.05,7.45,Standard,0.00,9.91,151.48
25391,1662,2025-04-06 12:45:33,251.66,0.10,25.17,Two-Day,0.00,15.85,242.34
25392,1662,2025-04-28 09:26:26,426.68,0.10,42.67,Standard,0.00,26.88,410.89
25393,1662,2025-05-12 21:54:07,119.30,0.05,5.97,Standard,5.99,8.35,127.67
25394,1662,2025-05-17 11:57:37,246.94,0.05,12.35,Standard,0.00,16.42,251.01
25395,1662,2025-06-05 19:24:14,112.16,0.05,5.61,Standard,5.99,7.88,120.42
25396,1662,2025-08-12 19:12:22,649.24,0.15,97.39,Standard,0.00,38.63,590.48
25397,1662,2025-09-20 14:44:40,289.84,0.20,57.97,Standard,0.00,16.23,248.10
25398,1662,2025-10-08 19:12:47,514.15,0.15,77.12,Two-Day,0.00,30.59,467.62
25399,1662,2025-12-01 18:16:44,315.79,0.10,31.58,Standard,0.00,19.89,304.10
25400,1662,2025-12-15 16:12:58,276.09,0.10,27.61,Standard,0.00,17.39,265.87
25401,1662,2026-01-01 09:28:50,93.24,0.10,9.32,Two-Day,12.99,6.78,103.69
25402,1662,2026-01-28 07:34:25,291.56,0.10,29.16,Standard,0.00,18.37,280.77
25403,1662,2026-03-02 16:30:09,313.35,0.10,31.34,Standard,0.00,19.74,301.75
25404,1662,2026-03-16 13:13:21,144.92,0.05,7.25,Two-Day,0.00,9.64,147.31
25405,1662,2026-03-21 20:43:18,29.39,0.10,2.94,Standard,5.99,2.27,34.71
25406,1662,2026-04-01 19:13:38,472.02,0.10,47.20,Two-Day,0.00,29.74,454.56
25407,1662,2026-04-05 19:21:30,147.41,0.10,14.74,Standard,0.00,9.29,141.96
25408,1662,2026-04-07 10:00:37,29.60,0.00,0.00,Standard,5.99,2.49,38.08
25409,1662,2026-04-30 19:00:51,293.57,0.10,29.36,Two-Day,0.00,18.49,282.70
25410,1662,2026-06-14 14:14:46,408.77,0.10,40.88,Two-Day,0.00,25.75,393.64
25411,1662,2026-07-15 13:42:56,897.93,0.20,179.59,Two-Day,0.00,50.28,768.62
25412,1662,2026-08-09 20:02:13,93.24,0.00,0.00,Standard,5.99,6.95,106.18
25413,1662,2026-08-31 12:47:55,151.59,0.05,7.58,Next-Day,0.00,10.08,154.09
25414,1663,2025-09-10 04:51:40,433.91,0.10,43.39,Next-Day,0.00,27.34,417.86
25415,1663,2026-06-29 16:40:26,140.42,0.05,7.02,Standard,0.00,9.34,142.74
25416,1663,2026-07-04 08:58:36,201.74,0.05,10.09,Standard,0.00,13.42,205.07
25417,1663,2026-08-09 20:43:49,190.36,0.10,19.04,Two-Day,0.00,11.99,183.31
25418,1664,2024-11-23 18:54:05,418.71,0.10,41.87,Standard,0.00,26.38,403.22
25419,1664,2025-08-06 18:36:18,1061.08,0.15,159.16,Standard,0.00,63.13,965.05
25420,1664,2026-05-31 14:58:35,176.72,0.05,8.84,Standard,0.00,11.75,179.63
25421,1664,2026-07-20 19:30:13,522.72,0.15,78.41,Standard,0.00,31.10,475.41
25422,1665,2024-02-17 10:27:40,207.51,0.10,20.75,Standard,0.00,13.07,199.83
25423,1665,2024-03-07 11:59:22,745.59,0.15,111.84,Standard,0.00,44.36,678.11
25424,1665,2024-03-26 23:57:31,380.90,0.10,38.09,Standard,0.00,24.00,366.81
25425,1665,2024-05-13 17:53:21,182.28,0.05,9.11,Two-Day,0.00,12.12,185.29
25426,1665,2024-07-30 20:16:16,96.05,0.10,9.61,Standard,5.99,6.47,98.90
25427,1665,2024-10-06 19:17:42,800.37,0.15,120.06,Two-Day,0.00,47.62,727.93
25428,1665,2025-02-12 17:48:16,555.73,0.15,83.36,Standard,0.00,33.07,505.44
25429,1665,2025-04-03 17:31:48,218.25,0.05,10.91,Standard,0.00,14.51,221.85
25430,1665,2025-04-08 18:31:43,180.93,0.05,9.05,Standard,0.00,12.03,183.91
25431,1665,2025-05-30 20:37:22,575.13,0.15,86.27,Standard,0.00,34.22,523.08
25432,1665,2025-06-13 07:38:54,231.29,0.05,11.56,Standard,0.00,15.38,235.11
25433,1665,2025-07-13 08:58:12,368.21,0.10,36.82,Two-Day,0.00,23.20,354.59
25434,1665,2025-08-19 10:41:45,212.99,0.05,10.65,Standard,0.00,14.16,216.50
25435,1665,2025-11-16 13:37:32,283.22,0.10,28.32,Standard,0.00,17.84,272.74
25436,1665,2026-03-01 20:29:08,172.53,0.05,8.63,Standard,0.00,11.47,175.37
25437,1665,2026-06-22 22:47:40,137.21,0.05,6.86,Next-Day,0.00,9.12,139.47
25438,1665,2026-06-27 13:06:34,368.11,0.10,36.81,Standard,0.00,23.19,354.49
25439,1665,2026-07-16 06:48:36,674.65,0.15,101.20,Standard,0.00,40.14,613.59
25440,1665,2026-08-02 21:53:48,281.06,0.20,56.21,Two-Day,0.00,15.74,240.59
25441,1665,2026-08-25 16:53:25,18.00,0.10,1.80,Standard,5.99,1.55,23.74
25442,1666,2026-03-24 08:04:16,326.89,0.10,32.69,Standard,0.00,20.59,314.79
25443,1666,2026-06-07 11:39:38,753.18,0.15,112.98,Standard,0.00,44.81,685.01
25444,1666,2026-06-20 18:03:58,513.40,0.15,77.01,Standard,0.00,30.55,466.94
25445,1666,2026-08-26 17:35:16,281.06,0.10,28.11,Standard,0.00,17.71,270.66
25446,1667,2025-11-25 17:32:50,230.88,0.05,11.54,Standard,0.00,15.35,234.69
25447,1667,2026-01-01 17:25:42,88.36,0.00,0.00,Standard,5.99,6.60,100.95
25448,1667,2026-07-17 19:09:49,355.83,0.10,35.58,Standard,0.00,22.42,342.67
25449,1667,2026-07-25 04:45:13,50.44,0.00,0.00,Standard,5.99,3.95,60.38
25450,1668,2025-12-30 11:59:43,424.25,0.10,42.43,Two-Day,0.00,26.73,408.55
25451,1668,2026-01-01 18:37:06,85.69,0.00,0.00,Two-Day,12.99,6.91,105.59
25452,1668,2026-01-14 10:44:58,370.55,0.10,37.06,Standard,0.00,23.34,356.83
25453,1668,2026-02-16 18:38:41,69.17,0.00,0.00,Two-Day,12.99,5.75,87.91
25454,1668,2026-03-06 19:22:52,186.17,0.05,9.31,Standard,0.00,12.38,189.24
25455,1668,2026-03-09 12:06:49,322.02,0.10,32.20,Next-Day,0.00,20.29,310.11
25456,1668,2026-06-04 19:00:12,51.49,0.10,5.15,Standard,5.99,3.66,55.99
25457,1668,2026-07-04 09:38:35,199.96,0.20,39.99,Standard,0.00,11.20,171.17
25458,1668,2026-08-01 00:52:29,271.80,0.10,27.18,Standard,0.00,17.12,261.74
25459,1668,2026-09-04 16:06:31,198.90,0.05,9.95,Standard,0.00,13.23,202.18
25460,1669,2026-03-03 12:43:12,230.88,0.05,11.54,Standard,0.00,15.35,234.69
25461,1669,2026-03-22 08:43:47,378.57,0.10,37.86,Two-Day,0.00,23.85,364.56
25462,1669,2026-04-10 05:41:00,112.16,0.05,5.61,Standard,5.99,7.88,120.42
25463,1669,2026-04-15 16:12:16,139.18,0.05,6.96,Two-Day,0.00,9.26,141.48
25464,1669,2026-04-25 23:12:29,327.14,0.10,32.71,Standard,0.00,20.61,315.04
25465,1669,2026-05-07 17:29:58,533.10,0.15,79.97,Standard,0.00,31.72,484.85
25466,1669,2026-05-30 19:19:30,564.13,0.15,84.62,Standard,0.00,33.57,513.08
25467,1669,2026-06-29 13:56:29,88.80,0.00,0.00,Two-Day,12.99,7.13,108.92
25468,1669,2026-07-06 07:24:04,53.06,0.10,5.31,Standard,5.99,3.76,57.50
25469,1669,2026-07-16 16:10:43,293.12,0.10,29.31,Next-Day,0.00,18.47,282.28
25470,1669,2026-08-03 20:17:46,363.52,0.10,36.35,Standard,0.00,22.90,350.07
25471,1670,2024-06-11 00:33:08,29.25,0.00,0.00,Standard,5.99,2.47,37.71
25472,1670,2024-10-19 19:09:15,144.28,0.20,28.86,Standard,5.99,8.50,129.91
25473,1670,2025-01-13 21:29:45,159.06,0.05,7.95,Next-Day,0.00,10.58,161.69
25474,1670,2025-03-06 21:08:53,214.99,0.05,10.75,Two-Day,0.00,14.30,218.54
25475,1670,2025-03-30 13:21:07,313.35,0.10,31.34,Standard,0.00,19.74,301.75
