OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
4987,312,2026-04-13 14:15:02,182.95,0.05,9.15,Two-Day,0.00,12.17,185.97
4988,312,2026-05-13 17:39:18,278.27,0.10,27.83,Two-Day,0.00,17.53,267.97
4989,312,2026-05-16 19:24:15,253.74,0.10,25.37,Standard,0.00,15.99,244.36
4990,312,2026-06-27 21:18:39,559.65,0.15,83.95,Standard,0.00,33.30,509.00
4991,312,2026-07-30 15:02:35,374.39,0.20,74.88,Standard,0.00,20.97,320.48
4992,312,2026-07-30 22:08:19,427.69,0.10,42.77,Standard,0.00,26.94,411.86
4993,312,2026-08-19 12:04:49,156.36,0.20,31.27,Standard,0.00,8.76,133.85
4994,313,2026-05-01 23:45:10,175.02,0.05,8.75,Standard,0.00,11.64,177.91
4995,313,2026-06-10 08:41:50,256.50,0.10,25.65,Standard,0.00,16.16,247.01
4996,313,2026-07-28 15:54:35,234.50,0.05,11.73,Standard,0.00,15.59,238.36
4997,313,2026-08-27 13:55:36,261.45,0.10,26.15,Standard,0.00,16.47,251.77
4998,314,2024-12-17 13:36:51,270.98,0.10,27.10,Standard,0.00,17.07,260.95
4999,314,2025-08-17 14:38:11,285.18,0.10,28.52,Standard,0.00,17.97,274.63
5000,314,2025-11-11 14:25:32,403.23,0.10,40.32,Standard,0.00,25.40,388.31
5001,314,2026-02-19 18:36:04,222.50,0.10,22.25,Standard,0.00,14.02,214.27
5002,314,2026-04-08 17:16:30,168.14,0.05,8.41,Standard,0.00,11.18,170.91
5003,315,2023-03-31 19:08:38,614.76,0.15,92.21,Standard,0.00,36.58,559.13
5004,315,2023-06-11 15:43:00,270.30,0.10,27.03,Standard,0.00,17.03,260.30
5005,315,2023-06-16 17:09:19,901.81,0.15,135.27,Standard,0.00,53.66,820.20
5006,315,2023-06-17 20:05:09,203.71,0.05,10.19,Standard,0.00,13.55,207.07
5007,315,2023-09-13 12:49:59,657.69,0.15,98.65,Two-Day,0.00,39.13,598.17
5008,315,2023-10-08 16:42:31,46.88,0.00,0.00,Standard,5.99,3.70,56.57
5009,315,2023-11-15 11:09:45,1032.50,0.15,154.88,Standard,0.00,61.43,939.05
5010,315,2024-03-26 20:23:45,101.99,0.10,10.20,Standard,5.99,6.84,104.62
5011,315,2024-04-23 19:34:23,323.74,0.10,32.37,Standard,0.00,20.40,311.77
5012,315,2024-05-26 21:45:31,180.30,0.05,9.02,Standard,0.00,11.99,183.27
5013,315,2024-06-23 14:06:37,160.32,0.05,8.02,Standard,0.00,10.66,162.96
5014,315,2024-06-29 19:34:46,224.28,0.05,11.21,Standard,0.00,14.91,227.98
5015,315,2024-09-09 14:34:05,261.45,0.10,26.15,Standard,0.00,16.47,251.77
5016,315,2024-10-15 11:12:42,119.71,0.05,5.99,Two-Day,12.99,8.87,135.58
5017,315,2025-01-07 11:26:20,205.33,0.05,10.27,Two-Day,0.00,13.65,208.71
5018,315,2025-06-10 10:25:40,117.05,0.20,23.41,Standard,5.99,6.97,106.60
5019,315,2025-06-27 15:18:54,37.95,0.10,3.80,Standard,5.99,2.81,42.95
5020,315,2025-08-18 18:21:42,403.27,0.10,40.33,Standard,0.00,25.41,388.35
5021,315,2025-11-04 08:31:00,514.22,0.15,77.13,Standard,0.00,30.60,467.69
5022,315,2026-02-12 20:19:13,285.23,0.10,28.52,Two-Day,0.00,17.97,274.68
5023,315,2026-03-12 18:05:15,226.21,0.05,11.31,Standard,0.00,15.04,229.94
5024,315,2026-04-21 02:55:35,16.94,0.00,0.00,Standard,5.99,1.61,24.54
5025,315,2026-07-22 10:57:12,69.99,0.00,0.00,Standard,5.99,5.32,81.30
5026,315,2026-08-22 09:00:36,46.52,0.00,0.00,Two-Day,12.99,4.17,63.68
5027,315,2026-09-02 08:45:24,242.60,0.05,12.13,Standard,0.00,16.13,246.60
5028,316,2023-12-05 20:36:13,1037.73,0.15,155.66,Standard,0.00,61.74,943.81
5029,316,2023-12-25 15:34:38,256.94,0.10,25.69,Standard,0.00,16.19,247.44
5030,316,2024-01-12 22:30:39,198.02,0.05,9.90,Standard,0.00,13.17,201.29
5031,316,2024-01-13 11:46:16,348.60,0.10,34.86,Two-Day,0.00,21.96,335.70
5032,316,2024-01-14 18:01:22,259.95,0.10,26.00,Standard,0.00,16.38,250.33
5033,316,2024-01-22 18:39:52,47.82,0.00,0.00,Standard,5.99,3.77,57.58
5034,316,2024-03-05 12:47:39,154.38,0.05,7.72,Standard,0.00,10.27,156.93
5035,316,2024-03-19 21:03:06,100.76,0.10,10.08,Standard,5.99,6.77,103.44
5036,316,2024-04-04 14:00:08,529.54,0.15,79.43,Standard,0.00,31.51,481.62
5037,316,2024-04-12 22:42:45,459.05,0.10,45.91,Two-Day,0.00,28.92,442.06
5038,316,2024-04-13 17:18:11,23.26,0.00,0.00,Standard,5.99,2.05,31.30
5039,316,2024-06-04 18:25:38,109.94,0.05,5.50,Two-Day,12.99,8.22,125.65
5040,316,2024-06-04 12:59:12,73.86,0.10,7.39,Standard,5.99,5.07,77.53
5041,316,2024-06-29 08:25:42,270.02,0.10,27.00,Standard,0.00,17.01,260.03
5042,316,2024-07-30 12:08:42,58.10,0.00,0.00,Standard,5.99,4.49,68.58
5043,316,2024-08-07 15:23:46,258.83,0.10,25.88,Standard,0.00,16.31,249.26
5044,316,2024-08-13 11:43:42,128.47,0.05,6.42,Standard,5.99,8.96,137.00
5045,316,2024-09-12 17:36:42,422.89,0.10,42.29,Standard,0.00,26.64,407.24
5046,316,2024-09-18 14:23:01,351.56,0.10,35.16,Standard,0.00,22.15,338.55
5047,316,2024-09-26 08:44:14,591.20,0.15,88.68,Standard,0.00,35.18,537.70
5048,316,2024-09-29 19:44:40,373.15,0.10,37.32,Two-Day,0.00,23.51,359.34
5049,316,2024-10-12 09:28:56,111.70,0.05,5.59,Two-Day,12.99,8.34,127.44
5050,316,2024-11-02 07:23:24,196.44,0.05,9.82,Two-Day,0.00,13.06,199.68
5051,316,2024-11-16 09:48:17,158.48,0.05,7.92,Standard,0.00,10.54,161.10
5052,316,2024-12-10 10:51:51,640.28,0.15,96.04,Two-Day,0.00,38.10,582.34
5053,316,2025-01-15 20:34:17,154.38,0.05,7.72,Standard,0.00,10.27,156.93
5054,316,2025-04-10 18:51:58,353.54,0.20,70.71,Two-Day,0.00,19.80,302.63
5055,316,2025-04-21 18:10:51,327.35,0.10,32.74,Two-Day,0.00,20.62,315.23
5056,316,2025-04-28 08:22:51,418.35,0.10,41.84,Standard,0.00,26.36,402.87
5057,316,2025-05-03 13:04:40,330.30,0.10,33.03,Two-Day,0.00,20.81,318.08
5058,316,2025-05-29 16:22:48,593.78,0.15,89.07,Standard,0.00,35.33,540.04
5059,316,2025-06-13 19:50:10,386.75,0.10,38.68,Standard,0.00,24.36,372.43
5060,316,2025-06-23 05:39:08,79.09,0.00,0.00,Standard,5.99,5.96,91.04
5061,316,2025-06-24 10:52:02,339.41,0.10,33.94,Two-Day,0.00,21.38,326.85
5062,316,2025-07-24 12:11:37,427.74,0.10,42.77,Standard,0.00,26.95,411.92
5063,316,2025-08-03 20:00:45,142.35,0.05,7.12,Standard,0.00,9.47,144.70
5064,316,2025-08-15 10:16:22,184.33,0.10,18.43,Standard,0.00,11.61,177.51
5065,316,2025-08-20 21:12:04,107.52,0.05,5.38,Standard,5.99,7.57,115.70
5066,316,2025-09-05 10:07:05,118.08,0.05,5.90,Standard,5.99,8.27,126.44
5067,316,2025-09-06 09:49:09,262.15,0.10,26.22,Two-Day,0.00,16.52,252.45
5068,316,2025-09-13 19:38:04,764.57,0.15,114.69,Standard,0.00,45.49,695.37
5069,316,2025-10-08 19:27:29,362.65,0.10,36.27,Standard,0.00,22.85,349.23
5070,316,2025-10-19 21:27:34,500.04,0.15,75.01,Standard,0.00,29.75,454.78
5071,316,2025-11-14 20:12:31,127.70,0.10,12.77,Standard,5.99,8.46,129.38
5072,316,2025-11-16 18:47:03,151.14,0.05,7.56,Standard,0.00,10.05,153.63
5073,316,2025-11-21 08:09:48,184.33,0.05,9.22,Standard,0.00,12.26,187.37
5074,316,2025-11-22 11:12:15,319.97,0.10,32.00,Standard,0.00,20.16,308.13
5075,316,2026-01-02 22:36:50,292.96,0.10,29.30,Standard,0.00,18.46,282.12
5076,316,2026-01-06 20:46:11,86.89,0.00,0.00,Two-Day,12.99,6.99,106.87
5077,316,2026-01-06 16:03:41,38.55,0.00,0.00,Standard,5.99,3.12,47.66
5078,316,2026-02-01 19:47:05,412.09,0.10,41.21,Two-Day,0.00,25.96,396.84
5079,316,2026-02-18 17:42:25,207.37,0.05,10.37,Next-Day,0.00,13.79,210.79
5080,316,2026-02-22 23:32:43,223.62,0.05,11.18,Standard,0.00,14.87,227.31
5081,316,2026-02-24 11:48:33,376.60,0.10,37.66,Standard,0.00,23.73,362.67
5082,316,2026-02-25 18:22:34,266.17,0.10,26.62,Two-Day,0.00,16.77,256.32
5083,316,2026-02-28 15:57:52,41.70,0.00,0.00,Standard,5.99,3.34,51.03
5084,316,2026-03-02 09:54:47,232.90,0.05,11.65,Two-Day,0.00,15.49,236.74
5085,316,2026-03-17 20:43:17,493.24,0.10,49.32,Standard,0.00,31.07,474.99
5086,316,2026-03-17 10:07:22,420.75,0.10,42.08,Standard,0.00,26.51,405.18
5087,316,2026-03-27 15:42:45,33.52,0.00,0.00,Standard,5.99,2.77,42.28
5088,316,2026-04-04 19:05:29,368.90,0.10,36.89,Standard,0.00,23.24,355.25
5089,316,2026-04-12 13:13:34,597.70,0.15,89.66,Next-Day,0.00,35.56,543.60
5090,316,2026-04-13 11:22:30,153.88,0.10,15.39,Standard,0.00,9.69,148.18
5091,316,2026-04-29 09:41:39,185.58,0.05,9.28,Standard,0.00,12.34,188.64
5092,316,2026-05-02 19:03:40,443.52,0.10,44.35,Standard,0.00,27.94,427.11
5093,316,2026-05-05 19:54:09,328.61,0.10,32.86,Standard,0.00,20.70,316.45
5094,316,2026-05-06 14:42:33,337.11,0.10,33.71,Standard,0.00,21.24,324.64
5095,316,2026-05-10 14:52:36,257.70,0.10,25.77,Standard,0.00,16.24,248.17
5096,316,2026-05-12 23:07:49,270.62,0.10,27.06,Two-Day,0.00,17.05,260.61
5097,316,2026-06-16 12:01:03,72.87,0.00,0.00,Standard,5.99,5.52,84.38
5098,316,2026-06-17 17:20:47,134.85,0.20,26.97,Standard,5.99,7.97,121.84
5099,316,2026-06-28 23:23:54,363.78,0.10,36.38,Standard,0.00,22.92,350.32
5100,316,2026-06-29 19:06:43,345.34,0.10,34.53,Standard,0.00,21.76,332.57
5101,316,2026-07-04 15:23:31,537.87,0.15,80.68,Standard,0.00,32.00,489.19
5102,316,2026-07-09 17:42:36,107.76,0.05,5.39,Standard,5.99,7.59,115.95
5103,316,2026-07-15 20:26:51,584.64,0.15,87.70,Two-Day,0.00,34.79,531.73
5104,316,2026-07-18 08:25:09,330.36,0.10,33.04,Two-Day,0.00,20.81,318.13
5105,316,2026-07-22 14:14:32,56.21,0.00,0.00,Standard,5.99,4.35,66.55
5106,316,2026-07-26 16:19:06,370.39,0.10,37.04,Standard,0.00,23.33,356.68
5107,316,2026-08-22 12:05:33,234.90,0.05,11.75,Standard,0.00,15.62,238.77
5108,316,2026-09-01 19:25:55,93.52,0.00,0.00,Standard,5.99,6.97,106.48
5109,317,2025-08-30 11:21:06,161.41,0.05,8.07,Standard,0.00,10.73,164.07
5110,317,2025-09-04 21:02:43,101.99,0.05,5.10,Standard,5.99,7.20,110.08
5111,317,2025-09-10 20:41:00,392.18,0.10,39.22,Standard,0.00,24.71,377.67
5112,317,2025-09-16 11:55:16,328.38,0.10,32.84,Standard,0.00,20.69,316.23
5113,317,2025-10-18 22:59:19,422.56,0.10,42.26,Standard,0.00,26.62,406.92
5114,317,2025-10-22 15:25:49,985.95,0.15,147.89,Standard,0.00,58.66,896.72
5115,317,2025-12-12 22:43:48,89.49,0.00,0.00,Standard,5.99,6.68,102.16
5116,317,2026-01-09 20:46:59,35.07,0.00,0.00,Standard,5.99,2.87,43.93
5117,317,2026-01-24 17:09:45,519.90,0.15,77.99,Two-Day,0.00,30.93,472.84
5118,317,2026-02-15 10:33:01,117.28,0.05,5.86,Standard,5.99,8.22,125.63
5119,317,2026-02-20 21:53:46,233.77,0.05,11.69,Next-Day,0.00,15.55,237.63
5120,317,2026-03-06 21:33:07,260.15,0.10,26.02,Two-Day,0.00,16.39,250.52
5121,317,2026-04-10 20:16:07,397.09,0.20,79.42,Standard,0.00,22.24,339.91
5122,317,2026-05-06 12:22:31,154.38,0.05,7.72,Standard,0.00,10.27,156.93
5123,317,2026-05-27 07:20:34,14.07,0.00,0.00,Standard,5.99,1.40,21.46
5124,317,2026-06-17 21:52:10,240.06,0.05,12.00,Standard,0.00,15.96,244.02
5125,317,2026-06-22 21:23:09,216.43,0.05,10.82,Standard,0.00,14.39,220.00
5126,317,2026-08-22 19:48:09,168.34,0.05,8.42,Standard,0.00,11.19,171.11
5127,318,2026-08-17 15:31:35,42.97,0.00,0.00,Standard,5.99,3.43,52.39
5128,319,2024-10-16 14:33:57,253.74,0.10,25.37,Standard,0.00,15.99,244.36
5129,319,2024-10-22 14:44:57,107.52,0.10,10.75,Standard,5.99,7.19,109.95
5130,319,2025-02-21 20:26:56,361.65,0.10,36.17,Standard,0.00,22.78,348.26
5131,319,2025-02-22 20:40:38,212.85,0.05,10.64,Standard,0.00,14.15,216.36
5132,319,2025-05-26 10:42:45,337.05,0.10,33.71,Standard,0.00,21.23,324.57
5133,319,2025-07-17 21:29:24,786.46,0.15,117.97,Standard,0.00,46.79,715.28
5134,319,2025-08-19 10:42:08,353.47,0.10,35.35,Standard,0.00,22.27,340.39
5135,319,2025-09-04 08:47:56,429.45,0.10,42.95,Standard,0.00,27.06,413.56
5136,319,2025-11-18 09:04:31,152.88,0.05,7.64,Standard,0.00,10.17,155.41
5137,319,2025-11-21 14:28:56,323.74,0.10,32.37,Standard,0.00,20.40,311.77
5138,319,2026-01-23 10:16:51,313.61,0.10,31.36,Standard,0.00,19.76,302.01
5139,319,2026-03-03 08:52:59,202.07,0.05,10.10,Standard,0.00,13.44,205.41
5140,319,2026-03-24 18:08:51,535.76,0.15,80.36,Standard,0.00,31.88,487.28
5141,319,2026-03-26 13:35:20,144.69,0.10,14.47,Standard,0.00,9.12,139.34
5142,319,2026-04-23 12:36:33,199.88,0.05,9.99,Next-Day,0.00,13.29,203.18
5143,319,2026-05-29 13:36:35,68.80,0.00,0.00,Standard,5.99,5.24,80.03
5144,320,2025-08-24 12:21:08,127.13,0.05,6.36,Standard,5.99,8.87,135.63
5145,320,2026-01-18 14:56:57,388.11,0.10,38.81,Standard,0.00,24.45,373.75
5146,320,2026-05-28 17:48:35,556.74,0.15,83.51,Standard,0.00,33.13,506.36
5147,320,2026-05-28 13:10:17,175.02,0.10,17.50,Standard,0.00,11.03,168.55
5148,321,2024-01-20 20:01:27,323.74,0.10,32.37,Standard,0.00,20.40,311.77
5149,321,2024-02-16 18:42:10,205.40,0.10,20.54,Standard,0.00,12.94,197.80
5150,321,2024-02-20 23:39:15,128.47,0.05,6.42,Standard,5.99,8.96,137.00
5151,321,2024-03-07 20:00:02,361.94,0.10,36.19,Two-Day,0.00,22.80,348.55
5152,321,2024-03-11 20:23:20,153.35,0.05,7.67,Standard,0.00,10.20,155.88
5153,321,2024-03-12 09:43:43,755.46,0.15,113.32,Standard,0.00,44.95,687.09
5154,321,2024-03-13 18:21:24,63.82,0.00,0.00,Two-Day,12.99,5.38,82.19
5155,321,2024-03-19 16:37:39,240.33,0.05,12.02,Standard,0.00,15.98,244.29
5156,321,2024-05-11 20:48:53,669.27,0.15,100.39,Two-Day,0.00,39.82,608.70
5157,321,2024-05-17 14:34:25,147.42,0.05,7.37,Standard,0.00,9.80,149.85
5158,321,2024-05-21 12:35:36,173.97,0.05,8.70,Standard,0.00,11.57,176.84
5159,321,2024-06-03 20:15:46,463.78,0.10,46.38,Standard,0.00,29.22,446.62
5160,321,2024-06-05 19:14:03,177.74,0.05,8.89,Next-Day,0.00,11.82,180.67
5161,321,2024-06-12 13:37:44,68.80,0.00,0.00,Standard,5.99,5.24,80.03
5162,321,2024-06-12 09:13:31,179.48,0.05,8.97,Two-Day,0.00,11.94,182.45
5163,321,2024-06-18 17:12:11,116.20,0.05,5.81,Standard,5.99,8.15,124.53
5164,321,2024-06-25 21:46:56,763.24,0.15,114.49,Standard,0.00,45.41,694.16
5165,321,2024-08-28 05:47:49,198.41,0.10,19.84,Standard,0.00,12.50,191.07
5166,321,2024-09-03 21:07:39,23.33,0.10,2.33,Standard,5.99,1.89,28.88
5167,321,2024-09-11 21:32:09,237.47,0.05,11.87,Standard,0.00,15.79,241.39
5168,321,2024-09-24 20:20:41,135.31,0.05,6.77,Two-Day,0.00,9.00,137.54
5169,321,2024-10-03 19:54:25,184.33,0.10,18.43,Two-Day,0.00,11.61,177.51
5170,321,2024-10-10 05:50:22,62.91,0.20,12.58,Standard,5.99,3.94,60.26
5171,321,2024-10-22 17:31:36,449.85,0.10,44.99,Standard,0.00,28.34,433.20
5172,321,2024-10-31 12:30:09,540.04,0.15,81.01,Standard,0.00,32.13,491.16
5173,321,2024-11-06 21:20:33,63.82,0.10,6.38,Standard,5.99,4.44,67.87
5174,321,2024-11-09 12:23:31,251.45,0.10,25.15,Two-Day,0.00,15.84,242.14
5175,321,2024-11-15 03:12:21,130.73,0.05,6.54,Standard,5.99,9.11,139.29
5176,321,2024-11-19 20:21:05,139.04,0.05,6.95,Standard,0.00,9.25,141.34
5177,321,2024-12-01 13:56:52,304.14,0.10,30.41,Standard,0.00,19.16,292.89
5178,321,2024-12-01 23:47:28,50.28,0.00,0.00,Standard,5.99,3.94,60.21
5179,321,2024-12-02 01:32:38,165.09,0.05,8.25,Standard,0.00,10.98,167.82
5180,321,2024-12-08 14:39:57,476.04,0.10,47.60,Next-Day,0.00,29.99,458.43
5181,321,2024-12-23 17:14:14,634.84,0.15,95.23,Standard,0.00,37.77,577.38
5182,321,2024-12-31 18:02:08,86.89,0.00,0.00,Standard,5.99,6.50,99.38
5183,321,2025-01-03 09:13:24,482.08,0.10,48.21,Standard,0.00,30.37,464.24
5184,321,2025-01-10 13:31:36,42.00,0.00,0.00,Standard,5.99,3.36,51.35
5185,321,2025-01-17 17:02:08,117.05,0.05,5.85,Standard,5.99,8.20,125.39
5186,321,2025-01-18 17:27:56,500.46,0.15,75.07,Two-Day,0.00,29.78,455.17
5187,321,2025-02-15 17:47:26,217.82,0.05,10.89,Standard,0.00,14.49,221.42
5188,321,2025-02-23 02:02:30,109.94,0.05,5.50,Standard,5.99,7.73,118.16
5189,321,2025-03-06 20:09:43,205.40,0.05,10.27,Standard,0.00,13.66,208.79
5190,321,2025-03-13 18:26:11,183.53,0.10,18.35,Standard,0.00,11.56,176.74
5191,321,2025-05-12 11:10:19,289.05,0.10,28.91,Next-Day,0.00,18.21,278.35
5192,321,2025-05-14 19:13:31,785.85,0.15,117.88,Standard,0.00,46.76,714.73
5193,321,2025-06-04 19:25:49,284.80,0.10,28.48,Standard,0.00,17.94,274.26
5194,321,2025-06-06 15:42:06,312.86,0.20,62.57,Standard,0.00,17.52,267.81
5195,321,2025-06-12 11:03:47,255.18,0.10,25.52,Standard,0.00,16.08,245.74
5196,321,2025-06-21 01:16:34,631.24,0.15,94.69,Standard,0.00,37.56,574.11
5197,321,2025-06-30 13:58:48,502.11,0.15,75.32,Standard,0.00,29.88,456.67
5198,321,2025-07-06 10:11:04,104.92,0.05,5.25,Standard,5.99,7.40,113.06
5199,321,2025-08-05 10:26:19,491.03,0.20,98.21,Standard,0.00,27.50,420.32
5200,321,2025-09-05 12:19:17,175.02,0.05,8.75,Standard,0.00,11.64,177.91
5201,321,2025-09-13 15:46:10,14.07,0.10,1.41,Standard,5.99,1.31,19.96
5202,321,2025-09-20 18:44:58,298.74,0.10,29.87,Standard,0.00,18.82,287.69
5203,321,2025-09-22 19:33:11,157.90,0.05,7.90,Standard,0.00,10.50,160.50
5204,321,2025-10-27 16:45:44,201.38,0.05,10.07,Standard,0.00,13.39,204.70
5205,321,2025-11-03 18:17:58,344.03,0.10,34.40,Standard,0.00,21.67,331.30
5206,321,2025-11-03 21:33:06,535.59,0.15,80.34,Standard,0.00,31.87,487.12
5207,321,2025-11-09 17:19:44,102.97,0.05,5.15,Standard,5.99,7.27,111.08
5208,321,2025-11-13 13:09:11,460.09,0.10,46.01,Two-Day,0.00,28.99,443.07
5209,321,2025-11-18 14:46:54,465.35,0.10,46.54,Standard,0.00,29.32,448.13
5210,321,2025-11-23 18:14:50,386.21,0.10,38.62,Next-Day,0.00,24.33,371.92
5211,321,2025-12-22 21:13:29,208.69,0.05,10.43,Standard,0.00,13.88,212.14
5212,321,2025-12-29 17:13:40,83.49,0.00,0.00,Standard,5.99,6.26,95.74
5213,321,2026-01-06 13:40:49,102.58,0.05,5.13,Standard,5.99,7.24,110.68
5214,321,2026-01-09 23:07:09,129.96,0.05,6.50,Two-Day,12.99,9.55,146.00
5215,321,2026-02-17 22:39:11,559.29,0.15,83.89,Standard,0.00,33.28,508.68
5216,321,2026-02-19 20:23:57,152.91,0.05,7.65,Standard,0.00,10.17,155.43
5217,321,2026-02-23 19:12:18,30.74,0.00,0.00,Standard,5.99,2.57,39.30
5218,321,2026-03-10 18:45:40,359.02,0.10,35.90,Two-Day,0.00,22.62,345.74
5219,321,2026-03-12 19:23:22,25.98,0.00,0.00,Standard,5.99,2.24,34.21
5220,321,2026-03-15 18:30:03,574.22,0.15,86.13,Two-Day,0.00,34.17,522.26
5221,321,2026-03-16 18:39:55,423.93,0.10,42.39,Standard,0.00,26.71,408.25
5222,321,2026-04-07 12:29:26,72.87,0.00,0.00,Standard,5.99,5.52,84.38
5223,321,2026-04-12 21:27:59,220.19,0.05,11.01,Standard,0.00,14.64,223.82
5224,321,2026-05-01 18:11:20,176.48,0.05,8.82,Standard,0.00,11.74,179.40
5225,321,2026-05-04 13:38:08,50.38,0.20,10.08,Standard,5.99,3.24,49.53
5226,321,2026-05-17 10:55:30,844.52,0.15,126.68,Standard,0.00,50.25,768.09
5227,321,2026-05-18 18:51:59,166.29,0.05,8.31,Two-Day,0.00,11.06,169.04
5228,321,2026-05-28 09:53:04,180.22,0.05,9.01,Standard,0.00,11.98,183.19
5229,321,2026-05-28 22:34:58,87.96,0.10,8.80,Standard,5.99,5.96,91.11
5230,321,2026-06-04 19:32:32,152.88,0.05,7.64,Standard,0.00,10.17,155.41
5231,321,2026-06-05 14:17:22,396.19,0.10,39.62,Standard,0.00,24.96,381.53
5232,321,2026-06-15 21:46:43,708.18,0.15,106.23,Standard,0.00,42.14,644.09
5233,321,2026-07-05 18:07:40,29.53,0.00,0.00,Standard,5.99,2.49,38.01
5234,321,2026-07-08 14:52:58,118.08,0.05,5.90,Standard,5.99,8.27,126.44
5235,321,2026-07-23 13:19:13,416.54,0.10,41.65,Standard,0.00,26.24,401.13
5236,321,2026-07-27 21:35:54,33.50,0.00,0.00,Standard,5.99,2.76,42.25
5237,321,2026-08-13 21:08:57,432.02,0.10,43.20,Standard,0.00,27.22,416.04
5238,321,2026-08-15 10:12:21,304.02,0.10,30.40,Standard,0.00,19.15,292.77
5239,321,2026-08-26 15:29:44,107.76,0.05,5.39,Standard,5.99,7.59,115.95
5240,321,2026-08-28 10:29:44,197.57,0.05,9.88,Standard,0.00,13.14,200.83
5241,321,2026-08-31 06:45:51,226.21,0.05,11.31,Standard,0.00,15.04,229.94
5242,322,2025-11-08 19:04:25,240.06,0.05,12.00,Standard,0.00,15.96,244.02
5243,322,2025-11-29 07:42:36,277.00,0.10,27.70,Two-Day,0.00,17.45,266.75
5244,322,2025-12-08 11:03:52,287.87,0.10,28.79,Standard,0.00,18.14,277.22
5245,322,2025-12-14 21:14:19,240.87,0.05,12.04,Two-Day,0.00,16.02,244.85
5246,322,2025-12-14 22:19:17,435.67,0.10,43.57,Standard,0.00,27.45,419.55
5247,322,2026-01-11 15:58:44,309.06,0.10,30.91,Standard,0.00,19.47,297.62
5248,322,2026-01-26 18:20:47,277.00,0.10,27.70,Two-Day,0.00,17.45,266.75
5249,322,2026-02-04 19:46:44,38.55,0.20,7.71,Two-Day,12.99,3.07,46.90
5250,322,2026-02-07 00:01:29,299.85,0.10,29.99,Standard,0.00,18.89,288.75
5251,322,2026-02-14 13:52:26,45.46,0.00,0.00,Standard,5.99,3.60,55.05
5252,322,2026-02-20 09:20:06,340.63,0.10,34.06,Standard,0.00,21.46,328.03
5253,322,2026-02-25 20:37:52,232.30,0.05,11.62,Standard,0.00,15.45,236.13
5254,322,2026-03-01 15:50:44,130.73,0.10,13.07,Standard,5.99,8.66,132.31
5255,322,2026-03-05 12:19:02,202.23,0.05,10.11,Standard,0.00,13.45,205.57
5256,322,2026-03-31 10:37:10,196.14,0.05,9.81,Standard,0.00,13.04,199.37
5257,322,2026-04-03 19:12:42,125.25,0.05,6.26,Standard,5.99,8.75,133.73
5258,322,2026-04-10 21:15:08,456.54,0.10,45.65,Next-Day,0.00,28.76,439.65
5259,322,2026-04-11 14:28:19,289.48,0.10,28.95,Standard,0.00,18.24,278.77
5260,322,2026-04-16 17:59:08,361.83,0.10,36.18,Standard,0.00,22.80,348.45
5261,322,2026-04-20 20:06:25,130.73,0.05,6.54,Standard,5.99,9.11,139.29
5262,322,2026-05-08 14:57:33,253.57,0.10,25.36,Two-Day,0.00,15.97,244.18
5263,322,2026-05-10 07:16:04,398.14,0.10,39.81,Standard,0.00,25.08,383.41
5264,322,2026-06-05 07:35:09,268.42,0.20,53.68,Standard,0.00,15.03,229.77
5265,322,2026-06-09 07:26:16,314.81,0.10,31.48,Standard,0.00,19.83,303.16
5266,322,2026-06-11 19:44:46,165.09,0.05,8.25,Two-Day,0.00,10.98,167.82
5267,322,2026-08-09 20:56:41,521.54,0.15,78.23,Standard,0.00,31.03,474.34
5268,322,2026-08-11 14:22:11,605.93,0.15,90.89,Two-Day,0.00,36.05,551.09
5269,322,2026-08-27 07:50:22,212.94,0.05,10.65,Standard,0.00,14.16,216.45
5270,323,2023-05-26 23:02:05,431.44,0.10,43.14,Two-Day,0.00,27.18,415.48
5271,323,2024-07-13 17:49:46,205.40,0.05,10.27,Standard,0.00,13.66,208.79
5272,323,2024-10-14 14:18:01,327.01,0.10,32.70,Standard,0.00,20.60,314.91
5273,323,2024-11-29 15:38:48,252.19,0.10,25.22,Two-Day,0.00,15.89,242.86
5274,323,2025-05-27 17:38:48,133.66,0.05,6.68,Standard,0.00,8.89,135.87
5275,323,2026-06-21 18:07:21,350.92,0.10,35.09,Two-Day,0.00,22.11,337.94
5276,323,2026-07-13 18:53:18,236.68,0.05,11.83,Standard,0.00,15.74,240.59
5277,323,2026-08-03 13:29:48,138.70,0.05,6.94,Standard,0.00,9.22,140.98
5278,324,2023-09-26 10:14:33,295.95,0.10,29.60,Standard,0.00,18.64,284.99
5279,324,2023-10-02 19:59:25,87.51,0.10,8.75,Standard,5.99,5.93,90.68
5280,324,2023-10-13 04:48:05,429.27,0.10,42.93,Standard,0.00,27.04,413.38
5281,324,2023-10-21 09:31:28,39.30,0.10,3.93,Standard,5.99,2.90,44.26
5282,324,2023-11-28 10:43:16,37.29,0.00,0.00,Standard,5.99,3.03,46.31
5283,324,2024-01-15 09:53:39,154.38,0.05,7.72,Two-Day,0.00,10.27,156.93
5284,324,2024-03-11 10:39:28,353.65,0.10,35.37,Standard,0.00,22.28,340.56
5285,324,2024-03-18 16:18:10,139.04,0.05,6.95,Next-Day,0.00,9.25,141.34
5286,324,2024-04-03 09:55:06,394.11,0.10,39.41,Standard,0.00,24.83,379.53
